...1,participant,Sub_ID,Gender,Age,CorrectAns,BlockType,response_training_2.rt,trial_n,block_n,run_n,block_type_n,AQ_score,social_interaction_spontaneity,communication_reciprocity,social_dimensions,AQ_group,med_split
4550,node99,node99,female,22,TRUE,social,1.1537,69,3,5,2,9,2,2,4,median,High AQ
4551,node99,node99,female,22,TRUE,social,0.8077,70,3,5,2,9,2,2,4,median,High AQ
4552,node99,node99,female,22,FALSE,social,1.4145,71,3,5,2,9,2,2,4,median,High AQ
4553,node99,node99,female,22,TRUE,social,1.0953,72,3,5,2,9,2,2,4,median,High AQ
4554,node99,node99,female,22,TRUE,nonsocial,0.9741,32,2,1,1,9,2,2,4,median,High AQ
4555,node99,node99,female,22,TRUE,nonsocial,2.537,33,2,2,1,9,2,2,4,median,High AQ
4556,node99,node99,female,22,TRUE,nonsocial,5.5675,34,2,2,1,9,2,2,4,median,High AQ
4557,node99,node99,female,22,TRUE,nonsocial,4.1338,35,2,2,1,9,2,2,4,median,High AQ
4558,node99,node99,female,22,TRUE,nonsocial,1.7123,36,2,2,1,9,2,2,4,median,High AQ
4559,node99,node99,female,22,TRUE,nonsocial,1.9348,37,2,3,1,9,2,2,4,median,High AQ
4560,node99,node99,female,22,TRUE,nonsocial,1.8966,38,2,3,1,9,2,2,4,median,High AQ
4561,node99,node99,female,22,TRUE,nonsocial,1.0116,39,2,3,1,9,2,2,4,median,High AQ
4562,node99,node99,female,22,FALSE,nonsocial,2.3269,40,2,3,1,9,2,2,4,median,High AQ
4563,node99,node99,female,22,TRUE,nonsocial,3.3801,41,2,4,1,9,2,2,4,median,High AQ
4564,node99,node99,female,22,TRUE,nonsocial,0.8467,42,2,4,1,9,2,2,4,median,High AQ
4565,node99,node99,female,22,TRUE,nonsocial,1.3494,43,2,4,1,9,2,2,4,median,High AQ
4566,node99,node99,female,22,TRUE,nonsocial,2.737,44,2,4,1,9,2,2,4,median,High AQ
4567,node99,node99,female,22,TRUE,nonsocial,1.6217,45,2,5,1,9,2,2,4,median,High AQ
4568,node99,node99,female,22,TRUE,nonsocial,5.1784,46,2,5,1,9,2,2,4,median,High AQ
4569,node99,node99,female,22,TRUE,nonsocial,1.5717,87,4,3,2,9,2,2,4,median,High AQ
4570,node99,node99,female,22,TRUE,nonsocial,0.5312,88,4,3,2,9,2,2,4,median,High AQ
4571,node99,node99,female,22,TRUE,nonsocial,1.2763,89,4,4,2,9,2,2,4,median,High AQ
4572,node99,node99,female,22,TRUE,nonsocial,1.4652,90,4,4,2,9,2,2,4,median,High AQ
4573,node99,node99,female,22,TRUE,nonsocial,1.8396,91,4,4,2,9,2,2,4,median,High AQ
4574,node99,node99,female,22,TRUE,nonsocial,1.1298,92,4,4,2,9,2,2,4,median,High AQ
4575,node99,node99,female,22,TRUE,nonsocial,2.975,93,4,5,2,9,2,2,4,median,High AQ
4576,node99,node99,female,22,TRUE,nonsocial,2.1719,94,4,5,2,9,2,2,4,median,High AQ
4577,node99,node99,female,22,TRUE,nonsocial,1.8558,95,4,5,2,9,2,2,4,median,High AQ
4578,node99,node99,female,22,TRUE,social,2.964,16,1,3,1,9,2,2,4,median,High AQ
4579,node99,node99,female,22,TRUE,social,2.2725,17,1,4,1,9,2,2,4,median,High AQ
4580,node99,node99,female,22,TRUE,social,3.8954,18,1,4,1,9,2,2,4,median,High AQ
4581,node99,node99,female,22,FALSE,social,NA,19,1,4,1,9,2,2,4,median,High AQ
4582,node99,node99,female,22,TRUE,social,3.0849,20,1,4,1,9,2,2,4,median,High AQ
4583,node99,node99,female,22,TRUE,social,1.0313,21,1,5,1,9,2,2,4,median,High AQ
4584,node99,node99,female,22,TRUE,social,4.2162,22,1,5,1,9,2,2,4,median,High AQ
4585,node99,node99,female,22,TRUE,social,0.7889,23,1,5,1,9,2,2,4,median,High AQ
4586,node99,node99,female,22,TRUE,social,3.3923,24,1,5,1,9,2,2,4,median,High AQ
4587,node99,node99,female,22,TRUE,nonsocial,1.9474,25,2,0,1,9,2,2,4,median,High AQ
4588,node99,node99,female,22,TRUE,nonsocial,1.5237,26,2,0,1,9,2,2,4,median,High AQ
4589,node99,node99,female,22,TRUE,nonsocial,3.4195,27,2,0,1,9,2,2,4,median,High AQ
4590,node99,node99,female,22,TRUE,nonsocial,1.5196,28,2,0,1,9,2,2,4,median,High AQ
4591,node99,node99,female,22,FALSE,nonsocial,3.2049,29,2,1,1,9,2,2,4,median,High AQ
4592,node99,node99,female,22,TRUE,nonsocial,3.1686,30,2,1,1,9,2,2,4,median,High AQ
4593,node99,node99,female,22,TRUE,nonsocial,3.6674,31,2,1,1,9,2,2,4,median,High AQ
4594,node99,node99,female,22,FALSE,nonsocial,4.8841,85,4,3,2,9,2,2,4,median,High AQ
4595,node99,node99,female,22,FALSE,nonsocial,3.0542,73,4,0,2,9,2,2,4,median,High AQ
4596,node99,node99,female,22,FALSE,nonsocial,NA,74,4,0,2,9,2,2,4,median,High AQ
4597,node99,node99,female,22,FALSE,nonsocial,2.1559,75,4,0,2,9,2,2,4,median,High AQ
4598,node99,node99,female,22,TRUE,nonsocial,1.7424,76,4,0,2,9,2,2,4,median,High AQ
4599,node99,node99,female,22,TRUE,nonsocial,2.4468,77,4,1,2,9,2,2,4,median,High AQ
4600,node99,node99,female,22,FALSE,nonsocial,1.5766,78,4,1,2,9,2,2,4,median,High AQ
4601,node99,node99,female,22,TRUE,nonsocial,1.4747,79,4,1,2,9,2,2,4,median,High AQ
4602,node99,node99,female,22,FALSE,nonsocial,1.8779,80,4,1,2,9,2,2,4,median,High AQ
4603,node99,node99,female,22,TRUE,nonsocial,1.7198,81,4,2,2,9,2,2,4,median,High AQ
4604,node99,node99,female,22,TRUE,nonsocial,1.3827,82,4,2,2,9,2,2,4,median,High AQ
4605,node99,node99,female,22,TRUE,nonsocial,0.9488,83,4,2,2,9,2,2,4,median,High AQ
4606,node99,node99,female,22,TRUE,nonsocial,0.6288,84,4,2,2,9,2,2,4,median,High AQ
4607,node99,node99,female,22,TRUE,nonsocial,1.7925,86,4,3,2,9,2,2,4,median,High AQ
4608,node99,node99,female,22,TRUE,nonsocial,1.4844,96,4,5,2,9,2,2,4,median,High AQ
4609,nona99,nona99,male,23,FALSE,nonsocial,1.5813,17,1,4,1,20,11,5,16,Q3,High AQ
4610,nona99,nona99,male,23,TRUE,social,0.8256,32,2,1,1,20,11,5,16,Q3,High AQ
4611,nona99,nona99,male,23,TRUE,social,1.0919,34,2,2,1,20,11,5,16,Q3,High AQ
4612,nona99,nona99,male,23,FALSE,social,0.8771,35,2,2,1,20,11,5,16,Q3,High AQ
4613,nona99,nona99,male,23,FALSE,social,0.6214,36,2,2,1,20,11,5,16,Q3,High AQ
4614,nona99,nona99,male,23,TRUE,social,2.3126,33,2,2,1,20,11,5,16,Q3,High AQ
4615,nona99,nona99,male,23,TRUE,social,0.9349,38,2,3,1,20,11,5,16,Q3,High AQ
4616,nona99,nona99,male,23,TRUE,social,0.4675,39,2,3,1,20,11,5,16,Q3,High AQ
4617,nona99,nona99,male,23,TRUE,social,0.9233,40,2,3,1,20,11,5,16,Q3,High AQ
4618,nona99,nona99,male,23,FALSE,social,0.9701,37,2,3,1,20,11,5,16,Q3,High AQ
4619,nona99,nona99,male,23,TRUE,social,0.7208,81,4,2,2,20,11,5,16,Q3,High AQ
4620,nona99,nona99,male,23,TRUE,social,1.0642,82,4,2,2,20,11,5,16,Q3,High AQ
4621,nona99,nona99,male,23,TRUE,social,0.6926,83,4,2,2,20,11,5,16,Q3,High AQ
4622,nona99,nona99,male,23,TRUE,social,0.6709,84,4,2,2,20,11,5,16,Q3,High AQ
4623,nona99,nona99,male,23,TRUE,social,1.9039,85,4,3,2,20,11,5,16,Q3,High AQ
4624,nona99,nona99,male,23,TRUE,social,0.796,86,4,3,2,20,11,5,16,Q3,High AQ
4625,nona99,nona99,male,23,FALSE,social,0.5392,87,4,3,2,20,11,5,16,Q3,High AQ
4626,nona99,nona99,male,23,FALSE,social,0.3495,88,4,3,2,20,11,5,16,Q3,High AQ
4627,nona99,nona99,male,23,TRUE,social,1.2658,89,4,4,2,20,11,5,16,Q3,High AQ
4628,nona99,nona99,male,23,TRUE,social,0.4732,90,4,4,2,20,11,5,16,Q3,High AQ
4629,nona99,nona99,male,23,TRUE,social,0.3837,91,4,4,2,20,11,5,16,Q3,High AQ
4630,nona99,nona99,male,23,TRUE,social,0.4894,92,4,4,2,20,11,5,16,Q3,High AQ
4631,nona99,nona99,male,23,TRUE,social,0.7912,93,4,5,2,20,11,5,16,Q3,High AQ
4632,nona99,nona99,male,23,TRUE,social,0.7258,94,4,5,2,20,11,5,16,Q3,High AQ
4633,nona99,nona99,male,23,TRUE,social,0.8265,95,4,5,2,20,11,5,16,Q3,High AQ
4634,nona99,nona99,male,23,FALSE,social,0.4458,96,4,5,2,20,11,5,16,Q3,High AQ
4635,nona99,nona99,male,23,TRUE,nonsocial,1.4932,18,1,4,1,20,11,5,16,Q3,High AQ
4636,nona99,nona99,male,23,TRUE,nonsocial,0.9304,19,1,4,1,20,11,5,16,Q3,High AQ
4637,nona99,nona99,male,23,FALSE,nonsocial,1.0932,20,1,4,1,20,11,5,16,Q3,High AQ
4638,nona99,nona99,male,23,FALSE,nonsocial,2.5083,21,1,5,1,20,11,5,16,Q3,High AQ
4639,nona99,nona99,male,23,TRUE,nonsocial,1.204,22,1,5,1,20,11,5,16,Q3,High AQ
4640,nona99,nona99,male,23,TRUE,nonsocial,0.72,23,1,5,1,20,11,5,16,Q3,High AQ
4641,nona99,nona99,male,23,FALSE,nonsocial,0.9858,24,1,5,1,20,11,5,16,Q3,High AQ
4642,nona99,nona99,male,23,FALSE,social,2.6699,25,2,0,1,20,11,5,16,Q3,High AQ
4643,nona99,nona99,male,23,FALSE,social,0.6756,26,2,0,1,20,11,5,16,Q3,High AQ
4644,nona99,nona99,male,23,TRUE,social,0.8289,27,2,0,1,20,11,5,16,Q3,High AQ
4645,nona99,nona99,male,23,TRUE,social,1.2119,28,2,0,1,20,11,5,16,Q3,High AQ
4646,nona99,nona99,male,23,FALSE,social,3.1185,29,2,1,1,20,11,5,16,Q3,High AQ
4647,nona99,nona99,male,23,TRUE,social,0.7926,30,2,1,1,20,11,5,16,Q3,High AQ
4648,nona99,nona99,male,23,TRUE,social,0.6372,31,2,1,1,20,11,5,16,Q3,High AQ
4649,nona99,nona99,male,23,TRUE,nonsocial,0.87,71,3,5,2,20,11,5,16,Q3,High AQ
4650,nona99,nona99,male,23,TRUE,nonsocial,0.8556,72,3,5,2,20,11,5,16,Q3,High AQ
4651,nona99,nona99,male,23,FALSE,social,4.0525,73,4,0,2,20,11,5,16,Q3,High AQ
4652,nona99,nona99,male,23,TRUE,social,0.5481,74,4,0,2,20,11,5,16,Q3,High AQ
4653,nona99,nona99,male,23,TRUE,social,1.0838,75,4,0,2,20,11,5,16,Q3,High AQ
4654,nona99,nona99,male,23,FALSE,social,1.7925,76,4,0,2,20,11,5,16,Q3,High AQ
4655,nona99,nona99,male,23,TRUE,social,0.7283,77,4,1,2,20,11,5,16,Q3,High AQ
4656,nona99,nona99,male,23,TRUE,social,1.0624,78,4,1,2,20,11,5,16,Q3,High AQ
4657,nona99,nona99,male,23,TRUE,social,1.5466,79,4,1,2,20,11,5,16,Q3,High AQ
4658,nona99,nona99,male,23,FALSE,social,0.7546,80,4,1,2,20,11,5,16,Q3,High AQ
4659,nona99,nona99,male,23,FALSE,nonsocial,1.5533,1,1,0,1,20,11,5,16,Q3,High AQ
4660,nona99,nona99,male,23,FALSE,nonsocial,0.8794,2,1,0,1,20,11,5,16,Q3,High AQ
4661,nona99,nona99,male,23,TRUE,nonsocial,0.6199,3,1,0,1,20,11,5,16,Q3,High AQ
4662,nona99,nona99,male,23,FALSE,nonsocial,0.6603,4,1,0,1,20,11,5,16,Q3,High AQ
4663,nona99,nona99,male,23,TRUE,nonsocial,2.8362,5,1,1,1,20,11,5,16,Q3,High AQ
4664,nona99,nona99,male,23,TRUE,nonsocial,1.403,6,1,1,1,20,11,5,16,Q3,High AQ
4665,nona99,nona99,male,23,TRUE,nonsocial,1.2732,7,1,1,1,20,11,5,16,Q3,High AQ
4666,nona99,nona99,male,23,TRUE,nonsocial,1.0567,8,1,1,1,20,11,5,16,Q3,High AQ
4667,nona99,nona99,male,23,TRUE,nonsocial,2.9872,9,1,2,1,20,11,5,16,Q3,High AQ
4668,nona99,nona99,male,23,FALSE,nonsocial,0.7497,10,1,2,1,20,11,5,16,Q3,High AQ
4669,nona99,nona99,male,23,TRUE,nonsocial,1.3077,11,1,2,1,20,11,5,16,Q3,High AQ
4670,nona99,nona99,male,23,TRUE,nonsocial,1.4671,12,1,2,1,20,11,5,16,Q3,High AQ
4671,nona99,nona99,male,23,FALSE,nonsocial,5.3259,13,1,3,1,20,11,5,16,Q3,High AQ
4672,nona99,nona99,male,23,FALSE,nonsocial,1.4552,14,1,3,1,20,11,5,16,Q3,High AQ
4673,nona99,nona99,male,23,TRUE,nonsocial,2.2465,15,1,3,1,20,11,5,16,Q3,High AQ
4674,nona99,nona99,male,23,FALSE,nonsocial,1.4676,16,1,3,1,20,11,5,16,Q3,High AQ
4675,nona99,nona99,male,23,TRUE,nonsocial,1.7982,56,3,1,2,20,11,5,16,Q3,High AQ
4676,nona99,nona99,male,23,TRUE,nonsocial,1.2814,57,3,2,2,20,11,5,16,Q3,High AQ
4677,nona99,nona99,male,23,FALSE,nonsocial,1.1422,58,3,2,2,20,11,5,16,Q3,High AQ
4678,nona99,nona99,male,23,TRUE,nonsocial,1.8138,59,3,2,2,20,11,5,16,Q3,High AQ
4679,nona99,nona99,male,23,TRUE,nonsocial,0.4349,60,3,2,2,20,11,5,16,Q3,High AQ
4680,nona99,nona99,male,23,TRUE,nonsocial,0.9336,61,3,3,2,20,11,5,16,Q3,High AQ
4681,nona99,nona99,male,23,TRUE,nonsocial,1.4155,62,3,3,2,20,11,5,16,Q3,High AQ
4682,nona99,nona99,male,23,TRUE,nonsocial,0.4776,63,3,3,2,20,11,5,16,Q3,High AQ
4683,nona99,nona99,male,23,TRUE,nonsocial,0.7835,64,3,3,2,20,11,5,16,Q3,High AQ
4684,nona99,nona99,male,23,TRUE,nonsocial,1.0933,65,3,4,2,20,11,5,16,Q3,High AQ
4685,nona99,nona99,male,23,TRUE,nonsocial,1.0887,66,3,4,2,20,11,5,16,Q3,High AQ
4686,nona99,nona99,male,23,TRUE,nonsocial,0.762,67,3,4,2,20,11,5,16,Q3,High AQ
4687,nona99,nona99,male,23,TRUE,nonsocial,0.4524,68,3,4,2,20,11,5,16,Q3,High AQ
4688,nona99,nona99,male,23,TRUE,nonsocial,1.065,69,3,5,2,20,11,5,16,Q3,High AQ
4689,nona99,nona99,male,23,TRUE,nonsocial,0.7443,70,3,5,2,20,11,5,16,Q3,High AQ
4690,nona99,nona99,male,23,TRUE,social,0.4085,44,2,4,1,20,11,5,16,Q3,High AQ
4691,nona99,nona99,male,23,TRUE,social,1.0339,45,2,5,1,20,11,5,16,Q3,High AQ
4692,nona99,nona99,male,23,TRUE,social,0.4046,46,2,5,1,20,11,5,16,Q3,High AQ
4693,nona99,nona99,male,23,TRUE,social,0.8086,47,2,5,1,20,11,5,16,Q3,High AQ
4694,nona99,nona99,male,23,TRUE,social,2.2619,48,2,5,1,20,11,5,16,Q3,High AQ
4695,nona99,nona99,male,23,FALSE,nonsocial,2.9128,49,3,0,2,20,11,5,16,Q3,High AQ
4696,nona99,nona99,male,23,TRUE,nonsocial,0.7265,50,3,0,2,20,11,5,16,Q3,High AQ
4697,nona99,nona99,male,23,FALSE,nonsocial,0.8202,51,3,0,2,20,11,5,16,Q3,High AQ
4698,nona99,nona99,male,23,FALSE,nonsocial,0.6715,52,3,0,2,20,11,5,16,Q3,High AQ
4699,nona99,nona99,male,23,TRUE,nonsocial,2.7706,53,3,1,2,20,11,5,16,Q3,High AQ
4700,nona99,nona99,male,23,FALSE,social,1.2103,41,2,4,1,20,11,5,16,Q3,High AQ
4701,nona99,nona99,male,23,TRUE,social,0.8623,42,2,4,1,20,11,5,16,Q3,High AQ
4702,nona99,nona99,male,23,TRUE,social,0.5709,43,2,4,1,20,11,5,16,Q3,High AQ
4703,nona99,nona99,male,23,FALSE,nonsocial,1.0754,54,3,1,2,20,11,5,16,Q3,High AQ
4704,nona99,nona99,male,23,TRUE,nonsocial,0.6623,55,3,1,2,20,11,5,16,Q3,High AQ
4705,pada94,pada94,female,27,FALSE,social,0.8019,82,4,2,2,14,6,3,9,Q3,High AQ
4706,pada94,pada94,female,27,TRUE,social,0.7049,83,4,2,2,14,6,3,9,Q3,High AQ
4707,pada94,pada94,female,27,TRUE,social,1.5713,86,4,3,2,14,6,3,9,Q3,High AQ
4708,pada94,pada94,female,27,TRUE,social,0.7755,87,4,3,2,14,6,3,9,Q3,High AQ
4709,pada94,pada94,female,27,TRUE,social,0.3798,84,4,2,2,14,6,3,9,Q3,High AQ
4710,pada94,pada94,female,27,TRUE,social,1.7273,85,4,3,2,14,6,3,9,Q3,High AQ
4711,pada94,pada94,female,27,TRUE,social,1.4748000000000001,90,4,4,2,14,6,3,9,Q3,High AQ
4712,pada94,pada94,female,27,TRUE,social,0.4517,91,4,4,2,14,6,3,9,Q3,High AQ
4713,pada94,pada94,female,27,FALSE,social,0.5194,88,4,3,2,14,6,3,9,Q3,High AQ
4714,pada94,pada94,female,27,TRUE,social,0.7927,89,4,4,2,14,6,3,9,Q3,High AQ
4715,pada94,pada94,female,27,TRUE,nonsocial,1.3974,67,3,4,2,14,6,3,9,Q3,High AQ
4716,pada94,pada94,female,27,TRUE,nonsocial,0.9169,68,3,4,2,14,6,3,9,Q3,High AQ
4717,pada94,pada94,female,27,TRUE,nonsocial,2.1743,69,3,5,2,14,6,3,9,Q3,High AQ
4718,pada94,pada94,female,27,TRUE,nonsocial,0.5636,70,3,5,2,14,6,3,9,Q3,High AQ
4719,pada94,pada94,female,27,FALSE,nonsocial,0.5032,71,3,5,2,14,6,3,9,Q3,High AQ
4720,pada94,pada94,female,27,TRUE,nonsocial,0.7045,72,3,5,2,14,6,3,9,Q3,High AQ
4721,pada94,pada94,female,27,TRUE,social,0.8867,73,4,0,2,14,6,3,9,Q3,High AQ
4722,pada94,pada94,female,27,TRUE,social,0.9118,74,4,0,2,14,6,3,9,Q3,High AQ
4723,pada94,pada94,female,27,TRUE,social,1.1238,75,4,0,2,14,6,3,9,Q3,High AQ
4724,pada94,pada94,female,27,FALSE,social,0.9433,76,4,0,2,14,6,3,9,Q3,High AQ
4725,pada94,pada94,female,27,TRUE,social,2.1145,77,4,1,2,14,6,3,9,Q3,High AQ
4726,pada94,pada94,female,27,TRUE,social,0.9269,78,4,1,2,14,6,3,9,Q3,High AQ
4727,pada94,pada94,female,27,TRUE,social,0.7763,79,4,1,2,14,6,3,9,Q3,High AQ
4728,pada94,pada94,female,27,FALSE,social,0.4872,80,4,1,2,14,6,3,9,Q3,High AQ
4729,pada94,pada94,female,27,TRUE,social,0.7507,81,4,2,2,14,6,3,9,Q3,High AQ
4730,pada94,pada94,female,27,TRUE,nonsocial,1.6811,1,1,0,1,14,6,3,9,Q3,High AQ
4731,pada94,pada94,female,27,TRUE,nonsocial,1.585,2,1,0,1,14,6,3,9,Q3,High AQ
4732,pada94,pada94,female,27,TRUE,nonsocial,1.4797,3,1,0,1,14,6,3,9,Q3,High AQ
4733,pada94,pada94,female,27,TRUE,nonsocial,1.9321,4,1,0,1,14,6,3,9,Q3,High AQ
4734,pada94,pada94,female,27,FALSE,nonsocial,4.5324,5,1,1,1,14,6,3,9,Q3,High AQ
4735,pada94,pada94,female,27,FALSE,nonsocial,3.6377,6,1,1,1,14,6,3,9,Q3,High AQ
4736,pada94,pada94,female,27,TRUE,nonsocial,1.225,7,1,1,1,14,6,3,9,Q3,High AQ
4737,pada94,pada94,female,27,FALSE,nonsocial,3.7311,8,1,1,1,14,6,3,9,Q3,High AQ
4738,pada94,pada94,female,27,TRUE,nonsocial,3.8107,9,1,2,1,14,6,3,9,Q3,High AQ
4739,pada94,pada94,female,27,TRUE,nonsocial,1.7051,10,1,2,1,14,6,3,9,Q3,High AQ
4740,pada94,pada94,female,27,FALSE,nonsocial,1.6647,11,1,2,1,14,6,3,9,Q3,High AQ
4741,pada94,pada94,female,27,FALSE,nonsocial,2.5959,12,1,2,1,14,6,3,9,Q3,High AQ
4742,pada94,pada94,female,27,TRUE,nonsocial,3.904,13,1,3,1,14,6,3,9,Q3,High AQ
4743,pada94,pada94,female,27,TRUE,nonsocial,3.6546,14,1,3,1,14,6,3,9,Q3,High AQ
4744,pada94,pada94,female,27,FALSE,nonsocial,1.5764,15,1,3,1,14,6,3,9,Q3,High AQ
4745,pada94,pada94,female,27,FALSE,nonsocial,2.1433,16,1,3,1,14,6,3,9,Q3,High AQ
4746,pada94,pada94,female,27,FALSE,nonsocial,NA,17,1,4,1,14,6,3,9,Q3,High AQ
4747,pada94,pada94,female,27,TRUE,nonsocial,0.4405,18,1,4,1,14,6,3,9,Q3,High AQ
4748,pada94,pada94,female,27,FALSE,nonsocial,0.7104,19,1,4,1,14,6,3,9,Q3,High AQ
4749,pada94,pada94,female,27,FALSE,nonsocial,1.2339,20,1,4,1,14,6,3,9,Q3,High AQ
4750,pada94,pada94,female,27,TRUE,nonsocial,1.5729,21,1,5,1,14,6,3,9,Q3,High AQ
4751,pada94,pada94,female,27,TRUE,nonsocial,1.7636,22,1,5,1,14,6,3,9,Q3,High AQ
4752,pada94,pada94,female,27,TRUE,nonsocial,0.672,23,1,5,1,14,6,3,9,Q3,High AQ
4753,pada94,pada94,female,27,TRUE,nonsocial,0.8483,24,1,5,1,14,6,3,9,Q3,High AQ
4754,pada94,pada94,female,27,TRUE,social,1.1471,25,2,0,1,14,6,3,9,Q3,High AQ
4755,pada94,pada94,female,27,TRUE,social,1.1489,26,2,0,1,14,6,3,9,Q3,High AQ
4756,pada94,pada94,female,27,TRUE,social,0.9207,27,2,0,1,14,6,3,9,Q3,High AQ
4757,pada94,pada94,female,27,TRUE,social,1.4461,28,2,0,1,14,6,3,9,Q3,High AQ
4758,pada94,pada94,female,27,FALSE,social,1.655,29,2,1,1,14,6,3,9,Q3,High AQ
4759,pada94,pada94,female,27,TRUE,social,1.7902,30,2,1,1,14,6,3,9,Q3,High AQ
4760,pada94,pada94,female,27,TRUE,social,1.4166,31,2,1,1,14,6,3,9,Q3,High AQ
4761,pada94,pada94,female,27,TRUE,social,0.5947,32,2,1,1,14,6,3,9,Q3,High AQ
4762,pada94,pada94,female,27,TRUE,social,1.1786,33,2,2,1,14,6,3,9,Q3,High AQ
4763,pada94,pada94,female,27,FALSE,social,2.0011,34,2,2,1,14,6,3,9,Q3,High AQ
4764,pada94,pada94,female,27,TRUE,social,1.9412,35,2,2,1,14,6,3,9,Q3,High AQ
4765,pada94,pada94,female,27,FALSE,social,1.4611,36,2,2,1,14,6,3,9,Q3,High AQ
4766,pada94,pada94,female,27,TRUE,social,0.9285,37,2,3,1,14,6,3,9,Q3,High AQ
4767,pada94,pada94,female,27,TRUE,social,0.5793,38,2,3,1,14,6,3,9,Q3,High AQ
4768,pada94,pada94,female,27,TRUE,social,1.2489,39,2,3,1,14,6,3,9,Q3,High AQ
4769,pada94,pada94,female,27,TRUE,social,1.5342,40,2,3,1,14,6,3,9,Q3,High AQ
4770,pada94,pada94,female,27,TRUE,social,3.2781,41,2,4,1,14,6,3,9,Q3,High AQ
4771,pada94,pada94,female,27,TRUE,social,0.6326,42,2,4,1,14,6,3,9,Q3,High AQ
4772,pada94,pada94,female,27,TRUE,social,1.5472,43,2,4,1,14,6,3,9,Q3,High AQ
4773,pada94,pada94,female,27,FALSE,social,2.549,44,2,4,1,14,6,3,9,Q3,High AQ
4774,pada94,pada94,female,27,TRUE,social,0.8346,45,2,5,1,14,6,3,9,Q3,High AQ
4775,pada94,pada94,female,27,TRUE,social,1.3074,46,2,5,1,14,6,3,9,Q3,High AQ
4776,pada94,pada94,female,27,TRUE,social,1.1281,47,2,5,1,14,6,3,9,Q3,High AQ
4777,pada94,pada94,female,27,TRUE,social,1.4635,48,2,5,1,14,6,3,9,Q3,High AQ
4778,pada94,pada94,female,27,TRUE,nonsocial,1.0969,49,3,0,2,14,6,3,9,Q3,High AQ
4779,pada94,pada94,female,27,FALSE,nonsocial,1.0174,50,3,0,2,14,6,3,9,Q3,High AQ
4780,pada94,pada94,female,27,FALSE,nonsocial,1.0071,51,3,0,2,14,6,3,9,Q3,High AQ
4781,pada94,pada94,female,27,FALSE,nonsocial,0.8231,52,3,0,2,14,6,3,9,Q3,High AQ
4782,pada94,pada94,female,27,TRUE,nonsocial,1.1523,53,3,1,2,14,6,3,9,Q3,High AQ
4783,pada94,pada94,female,27,TRUE,nonsocial,0.9144,54,3,1,2,14,6,3,9,Q3,High AQ
4784,pada94,pada94,female,27,TRUE,nonsocial,0.6312,55,3,1,2,14,6,3,9,Q3,High AQ
4785,pada94,pada94,female,27,TRUE,nonsocial,1.5862,56,3,1,2,14,6,3,9,Q3,High AQ
4786,pada94,pada94,female,27,TRUE,nonsocial,1.9486,57,3,2,2,14,6,3,9,Q3,High AQ
4787,pada94,pada94,female,27,TRUE,nonsocial,1.2156,58,3,2,2,14,6,3,9,Q3,High AQ
4788,pada94,pada94,female,27,TRUE,nonsocial,1.863,59,3,2,2,14,6,3,9,Q3,High AQ
4789,pada94,pada94,female,27,TRUE,nonsocial,1.2678,60,3,2,2,14,6,3,9,Q3,High AQ
4790,pada94,pada94,female,27,TRUE,nonsocial,0.8374,61,3,3,2,14,6,3,9,Q3,High AQ
4791,pada94,pada94,female,27,TRUE,nonsocial,1.5397,62,3,3,2,14,6,3,9,Q3,High AQ
4792,pada94,pada94,female,27,TRUE,nonsocial,0.5198,63,3,3,2,14,6,3,9,Q3,High AQ
4793,pada94,pada94,female,27,TRUE,nonsocial,0.73740000000000006,64,3,3,2,14,6,3,9,Q3,High AQ
4794,pada94,pada94,female,27,FALSE,nonsocial,1.8358,65,3,4,2,14,6,3,9,Q3,High AQ
4795,pada94,pada94,female,27,TRUE,nonsocial,1.6058,66,3,4,2,14,6,3,9,Q3,High AQ
4796,pada94,pada94,female,27,TRUE,social,1.2541,93,4,5,2,14,6,3,9,Q3,High AQ
4797,pada94,pada94,female,27,TRUE,social,0.5194,94,4,5,2,14,6,3,9,Q3,High AQ
4798,pada94,pada94,female,27,TRUE,social,0.5369,95,4,5,2,14,6,3,9,Q3,High AQ
4799,pada94,pada94,female,27,TRUE,social,0.3665,96,4,5,2,14,6,3,9,Q3,High AQ
4800,pada94,pada94,female,27,TRUE,social,0.4832,92,4,4,2,14,6,3,9,Q3,High AQ
4801,papa97,papa97,male,25,TRUE,nonsocial,2.2858,16,1,3,1,9,2,3,5,median,High AQ
4802,papa97,papa97,male,25,FALSE,nonsocial,3.8731,17,1,4,1,9,2,3,5,median,High AQ
4803,papa97,papa97,male,25,TRUE,nonsocial,1.7926,18,1,4,1,9,2,3,5,median,High AQ
4804,papa97,papa97,male,25,TRUE,social,0.3464,96,4,5,2,9,2,3,5,median,High AQ
4805,papa97,papa97,male,25,TRUE,nonsocial,3.1434,20,1,4,1,9,2,3,5,median,High AQ
4806,papa97,papa97,male,25,TRUE,nonsocial,5.7544,21,1,5,1,9,2,3,5,median,High AQ
4807,papa97,papa97,male,25,FALSE,nonsocial,NA,22,1,5,1,9,2,3,5,median,High AQ
4808,papa97,papa97,male,25,FALSE,nonsocial,4.0755,19,1,4,1,9,2,3,5,median,High AQ
4809,papa97,papa97,male,25,TRUE,social,0.3473,92,4,4,2,9,2,3,5,median,High AQ
4810,papa97,papa97,male,25,FALSE,social,1.4267,93,4,5,2,9,2,3,5,median,High AQ
