stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber,PredictedChoice,CorrectPrediction,AQ_score,AQ_group,Med_Split
79,1,1,1,TRUE,nonsocial,elgr00,10,3,3,1,1,4,Low,Low
79,1,1,0,TRUE,nonsocial,elgr00,11,4,3,1,1,4,Low,Low
79,1,1,1,TRUE,nonsocial,elgr00,12,5,3,1,1,4,Low,Low
83,1,1,1,TRUE,nonsocial,elgr00,1,0,1,0,0,4,Low,Low
83,1,1,1,TRUE,nonsocial,elgr00,2,1,1,1,1,4,Low,Low
83,1,1,1,TRUE,nonsocial,elgr00,3,2,1,1,1,4,Low,Low
83,1,1,0,TRUE,nonsocial,elgr00,4,3,1,1,1,4,Low,Low
83,1,1,1,TRUE,nonsocial,elgr00,5,4,1,1,1,4,Low,Low
83,1,1,1,TRUE,nonsocial,elgr00,6,5,1,1,1,4,Low,Low
83,1,1,1,TRUE,nonsocial,elgr00,7,0,3,1,1,4,Low,Low
83,1,1,0,TRUE,nonsocial,elgr00,8,1,3,1,1,4,Low,Low
83,1,1,1,TRUE,nonsocial,elgr00,9,2,3,1,1,4,Low,Low
83,1,1,1,TRUE,nonsocial,elgr00,10,3,3,1,1,4,Low,Low
83,1,1,1,TRUE,nonsocial,elgr00,11,4,3,1,1,4,Low,Low
83,1,1,0,TRUE,nonsocial,elgr00,12,5,3,1,1,4,Low,Low
64,1,0,0,FALSE,nonsocial,supu93,1,0,0,0,1,4,Low,Low
64,0,0,1,TRUE,nonsocial,supu93,2,1,0,0,1,4,Low,Low
64,1,0,0,FALSE,nonsocial,supu93,3,2,0,0,1,4,Low,Low
64,0,0,1,TRUE,nonsocial,supu93,4,3,0,0,1,4,Low,Low
64,0,0,1,TRUE,nonsocial,supu93,5,4,0,0,1,4,Low,Low
64,0,0,0,TRUE,nonsocial,supu93,6,5,0,0,1,4,Low,Low
64,1,0,0,FALSE,nonsocial,supu93,7,0,2,0,1,4,Low,Low
64,0,0,1,TRUE,nonsocial,supu93,8,1,2,0,1,4,Low,Low
64,0,0,1,TRUE,nonsocial,supu93,9,2,2,0,1,4,Low,Low
64,1,0,0,FALSE,nonsocial,supu93,10,3,2,0,1,4,Low,Low
64,0,0,0,TRUE,nonsocial,supu93,11,4,2,0,1,4,Low,Low
64,0,0,1,TRUE,nonsocial,supu93,12,5,2,0,1,4,Low,Low
50,1,0,0,FALSE,nonsocial,supu93,1,0,0,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,2,1,0,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,3,2,0,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,4,3,0,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,5,4,0,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,6,5,0,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,7,0,2,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,8,1,2,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,9,2,2,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,10,3,2,0,1,4,Low,Low
50,0,0,1,TRUE,nonsocial,supu93,11,4,2,0,1,4,Low,Low
50,0,0,0,TRUE,nonsocial,supu93,12,5,2,0,1,4,Low,Low
86,0,1,0,FALSE,nonsocial,supu93,1,0,0,0,0,4,Low,Low
86,1,1,1,TRUE,nonsocial,supu93,2,1,0,1,1,4,Low,Low
86,1,1,1,TRUE,nonsocial,supu93,3,2,0,1,1,4,Low,Low
86,1,1,0,TRUE,nonsocial,supu93,4,3,0,1,1,4,Low,Low
86,0,1,0,FALSE,nonsocial,supu93,5,4,0,1,1,4,Low,Low
86,1,1,1,TRUE,nonsocial,supu93,6,5,0,1,1,4,Low,Low
86,1,1,1,TRUE,nonsocial,supu93,7,0,2,1,1,4,Low,Low
86,1,1,1,TRUE,nonsocial,supu93,8,1,2,1,1,4,Low,Low
86,1,1,1,TRUE,nonsocial,supu93,9,2,2,1,1,4,Low,Low
86,1,1,1,TRUE,nonsocial,supu93,10,3,2,1,1,4,Low,Low
86,1,1,1,TRUE,nonsocial,supu93,11,4,2,1,1,4,Low,Low
86,1,1,1,TRUE,nonsocial,supu93,12,5,2,1,1,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,1,0,0,0,0,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,2,1,0,1,1,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,3,2,0,1,1,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,4,3,0,1,1,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,5,4,0,1,1,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,6,5,0,1,1,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,7,0,2,1,1,4,Low,Low
98,1,1,0,TRUE,nonsocial,supu93,8,1,2,1,1,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,9,2,2,0,0,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,10,3,2,1,1,4,Low,Low
98,1,1,1,TRUE,nonsocial,supu93,11,4,2,1,1,4,Low,Low
98,1,1,0,TRUE,nonsocial,supu93,12,5,2,1,1,4,Low,Low
47,0,1,1,FALSE,social,supu93,1,0,1,0,0,4,Low,Low
47,0,1,0,FALSE,social,supu93,2,1,1,0,0,4,Low,Low
47,0,1,0,FALSE,social,supu93,3,2,1,0,0,4,Low,Low
47,0,1,0,FALSE,social,supu93,4,3,1,1,1,4,Low,Low
47,0,1,0,FALSE,social,supu93,5,4,1,1,1,4,Low,Low
47,0,1,0,FALSE,social,supu93,6,5,1,1,1,4,Low,Low
47,0,1,0,FALSE,social,supu93,7,0,3,1,1,4,Low,Low
47,1,1,1,TRUE,social,supu93,8,1,3,1,1,4,Low,Low
47,1,1,1,TRUE,social,supu93,9,2,3,1,1,4,Low,Low
47,1,1,1,TRUE,social,supu93,10,3,3,1,1,4,Low,Low
47,1,1,1,TRUE,social,supu93,11,4,3,1,1,4,Low,Low
47,1,1,1,TRUE,social,supu93,12,5,3,1,1,4,Low,Low
61,1,1,1,TRUE,social,supu93,1,0,1,0,0,4,Low,Low
61,1,1,1,TRUE,social,supu93,2,1,1,1,1,4,Low,Low
61,1,1,1,TRUE,social,supu93,3,2,1,1,1,4,Low,Low
61,0,1,0,FALSE,social,supu93,4,3,1,1,1,4,Low,Low
61,1,1,1,TRUE,social,supu93,5,4,1,1,1,4,Low,Low
61,1,1,1,TRUE,social,supu93,6,5,1,1,1,4,Low,Low
61,0,1,0,FALSE,social,supu93,7,0,3,1,1,4,Low,Low
61,1,1,1,TRUE,social,supu93,8,1,3,1,1,4,Low,Low
61,1,1,1,TRUE,social,supu93,9,2,3,1,1,4,Low,Low
61,1,1,1,TRUE,social,supu93,10,3,3,1,1,4,Low,Low
61,1,1,0,TRUE,social,supu93,11,4,3,1,1,4,Low,Low
61,1,1,1,TRUE,social,supu93,12,5,3,1,1,4,Low,Low
57,1,0,0,FALSE,social,supu93,1,0,1,0,1,4,Low,Low
57,0,0,1,TRUE,social,supu93,2,1,1,0,1,4,Low,Low
57,1,0,0,FALSE,social,supu93,3,2,1,0,1,4,Low,Low
57,1,0,0,FALSE,social,supu93,4,3,1,0,1,4,Low,Low
57,1,0,0,FALSE,social,supu93,5,4,1,0,1,4,Low,Low
57,1,0,0,FALSE,social,supu93,6,5,1,0,1,4,Low,Low
57,1,0,0,FALSE,social,supu93,7,0,3,0,1,4,Low,Low
57,0,0,1,TRUE,social,supu93,8,1,3,0,1,4,Low,Low
57,0,0,1,TRUE,social,supu93,9,2,3,0,1,4,Low,Low
57,0,0,1,TRUE,social,supu93,10,3,3,0,1,4,Low,Low
57,0,0,1,TRUE,social,supu93,11,4,3,0,1,4,Low,Low
57,0,0,1,TRUE,social,supu93,12,5,3,0,1,4,Low,Low
43,0,0,1,TRUE,social,supu93,1,0,1,0,1,4,Low,Low
43,0,0,1,TRUE,social,supu93,2,1,1,0,1,4,Low,Low
43,0,0,1,TRUE,social,supu93,3,2,1,0,1,4,Low,Low
43,1,0,0,FALSE,social,supu93,4,3,1,0,1,4,Low,Low
43,0,0,1,TRUE,social,supu93,5,4,1,0,1,4,Low,Low
43,1,0,0,FALSE,social,supu93,6,5,1,0,1,4,Low,Low
43,1,0,1,FALSE,social,supu93,7,0,3,0,1,4,Low,Low
43,1,0,0,FALSE,social,supu93,8,1,3,0,1,4,Low,Low
43,1,0,0,FALSE,social,supu93,9,2,3,0,1,4,Low,Low
43,0,0,1,TRUE,social,supu93,10,3,3,0,1,4,Low,Low
43,0,0,1,TRUE,social,supu93,11,4,3,0,1,4,Low,Low
43,0,0,1,TRUE,social,supu93,12,5,3,0,1,4,Low,Low
92,0,1,0,FALSE,nonsocial,papa97,1,0,0,0,0,9,Low,Low
92,0,1,0,FALSE,nonsocial,papa97,2,1,0,1,1,9,Low,Low
92,0,1,0,FALSE,nonsocial,papa97,3,2,0,1,1,9,Low,Low
92,1,1,0,TRUE,nonsocial,papa97,4,3,0,1,1,9,Low,Low
92,0,1,0,FALSE,nonsocial,papa97,5,4,0,1,1,9,Low,Low
92,1,1,0,FALSE,nonsocial,papa97,6,5,0,1,1,9,Low,Low
92,0,1,0,FALSE,nonsocial,papa97,7,0,2,1,1,9,Low,Low
92,1,1,1,TRUE,nonsocial,papa97,8,1,2,1,1,9,Low,Low
92,1,1,0,TRUE,nonsocial,papa97,9,2,2,1,1,9,Low,Low
92,0,1,0,FALSE,nonsocial,papa97,10,3,2,1,1,9,Low,Low
92,0,1,0,FALSE,nonsocial,papa97,11,4,2,1,1,9,Low,Low
92,0,1,0,FALSE,nonsocial,papa97,12,5,2,1,1,9,Low,Low
96,1,0,0,FALSE,nonsocial,papa97,1,0,0,0,1,9,Low,Low
96,0,0,1,TRUE,nonsocial,papa97,2,1,0,0,1,9,Low,Low
96,0,0,1,TRUE,nonsocial,papa97,3,2,0,0,1,9,Low,Low
96,0,0,1,TRUE,nonsocial,papa97,4,3,0,0,1,9,Low,Low
96,1,0,0,FALSE,nonsocial,papa97,5,4,0,0,1,9,Low,Low
96,0,0,1,TRUE,nonsocial,papa97,6,5,0,0,1,9,Low,Low
96,0,0,0,TRUE,nonsocial,papa97,7,0,2,0,1,9,Low,Low
96,1,0,0,FALSE,nonsocial,papa97,8,1,2,0,1,9,Low,Low
96,0,0,1,TRUE,nonsocial,papa97,9,2,2,0,1,9,Low,Low
96,1,0,0,FALSE,nonsocial,papa97,10,3,2,0,1,9,Low,Low
96,0,0,1,TRUE,nonsocial,papa97,11,4,2,0,1,9,Low,Low
96,1,0,0,FALSE,nonsocial,papa97,12,5,2,0,1,9,Low,Low
28,1,1,0,TRUE,nonsocial,papa97,1,0,0,0,0,9,Low,Low
28,0,1,0,FALSE,nonsocial,papa97,2,1,0,0,0,9,Low,Low
28,1,1,1,TRUE,nonsocial,papa97,3,2,0,0,0,9,Low,Low
28,0,1,0,FALSE,nonsocial,papa97,4,3,0,1,1,9,Low,Low
28,1,1,1,TRUE,nonsocial,papa97,5,4,0,1,1,9,Low,Low
28,0,1,0,FALSE,nonsocial,papa97,6,5,0,1,1,9,Low,Low
28,1,1,1,TRUE,nonsocial,papa97,7,0,2,1,1,9,Low,Low
28,1,1,1,TRUE,nonsocial,papa97,8,1,2,1,1,9,Low,Low
28,1,1,1,TRUE,nonsocial,papa97,9,2,2,1,1,9,Low,Low
28,1,1,1,TRUE,nonsocial,papa97,10,3,2,1,1,9,Low,Low
28,1,1,1,TRUE,nonsocial,papa97,11,4,2,1,1,9,Low,Low
28,1,1,1,TRUE,nonsocial,papa97,12,5,2,1,1,9,Low,Low
76,1,0,0,FALSE,nonsocial,papa97,1,0,0,0,1,9,Low,Low
76,0,0,1,TRUE,nonsocial,papa97,2,1,0,0,1,9,Low,Low
76,0,0,0,TRUE,nonsocial,papa97,3,2,0,0,1,9,Low,Low
76,1,0,0,FALSE,nonsocial,papa97,4,3,0,0,1,9,Low,Low
76,0,0,1,TRUE,nonsocial,papa97,5,4,0,0,1,9,Low,Low
76,0,0,1,TRUE,nonsocial,papa97,6,5,0,0,1,9,Low,Low
76,1,0,0,FALSE,nonsocial,papa97,7,0,2,0,1,9,Low,Low
76,0,0,1,TRUE,nonsocial,papa97,8,1,2,0,1,9,Low,Low
76,1,0,0,FALSE,nonsocial,papa97,9,2,2,0,1,9,Low,Low
76,0,0,1,TRUE,nonsocial,papa97,10,3,2,0,1,9,Low,Low
76,0,0,1,TRUE,nonsocial,papa97,11,4,2,0,1,9,Low,Low
76,1,0,0,FALSE,nonsocial,papa97,12,5,2,0,1,9,Low,Low
99,0,1,0,FALSE,social,papa97,1,0,1,0,0,9,Low,Low
99,0,1,0,FALSE,social,papa97,2,1,1,1,1,9,Low,Low
99,1,1,1,TRUE,social,papa97,3,2,1,1,1,9,Low,Low
99,1,1,1,TRUE,social,papa97,4,3,1,1,1,9,Low,Low
99,1,1,1,TRUE,social,papa97,5,4,1,1,1,9,Low,Low
99,0,1,1,FALSE,social,papa97,6,5,1,1,1,9,Low,Low
99,0,1,0,FALSE,social,papa97,7,0,3,1,1,9,Low,Low
99,1,1,1,TRUE,social,papa97,8,1,3,1,1,9,Low,Low
99,1,1,0,TRUE,social,papa97,9,2,3,1,1,9,Low,Low
99,1,1,1,TRUE,social,papa97,10,3,3,1,1,9,Low,Low
99,1,1,1,TRUE,social,papa97,11,4,3,1,1,9,Low,Low
99,0,1,0,FALSE,social,papa97,12,5,3,1,1,9,Low,Low
39,1,1,1,TRUE,social,papa97,1,0,1,0,0,9,Low,Low
39,1,1,1,TRUE,social,papa97,2,1,1,1,1,9,Low,Low
39,1,1,0,TRUE,social,papa97,3,2,1,1,1,9,Low,Low
39,0,1,0,FALSE,social,papa97,4,3,1,0,0,9,Low,Low
39,1,1,1,TRUE,social,papa97,5,4,1,1,1,9,Low,Low
39,1,1,1,TRUE,social,papa97,6,5,1,1,1,9,Low,Low
39,1,1,1,TRUE,social,papa97,7,0,3,1,1,9,Low,Low
39,1,1,1,TRUE,social,papa97,8,1,3,1,1,9,Low,Low
39,0,1,0,FALSE,social,papa97,9,2,3,1,1,9,Low,Low
39,0,1,0,FALSE,social,papa97,10,3,3,1,1,9,Low,Low
39,1,1,0,TRUE,social,papa97,11,4,3,1,1,9,Low,Low
39,0,1,0,FALSE,social,papa97,12,5,3,1,1,9,Low,Low
91,0,0,1,TRUE,social,papa97,1,0,1,0,1,9,Low,Low
91,0,0,1,TRUE,social,papa97,2,1,1,0,1,9,Low,Low
91,0,0,1,TRUE,social,papa97,3,2,1,0,1,9,Low,Low
91,1,0,0,FALSE,social,papa97,4,3,1,0,1,9,Low,Low
91,1,0,0,FALSE,social,papa97,5,4,1,0,1,9,Low,Low
91,0,0,1,TRUE,social,papa97,6,5,1,0,1,9,Low,Low
91,0,0,1,TRUE,social,papa97,7,0,3,0,1,9,Low,Low
91,0,0,1,TRUE,social,papa97,8,1,3,0,1,9,Low,Low
91,0,0,1,TRUE,social,papa97,9,2,3,0,1,9,Low,Low
91,0,0,1,TRUE,social,papa97,10,3,3,0,1,9,Low,Low
91,0,0,1,TRUE,social,papa97,11,4,3,0,1,9,Low,Low
91,1,0,0,FALSE,social,papa97,12,5,3,0,1,9,Low,Low
17,0,0,1,TRUE,social,papa97,1,0,1,0,1,9,Low,Low
17,1,0,0,FALSE,social,papa97,2,1,1,0,1,9,Low,Low
17,1,0,0,FALSE,social,papa97,3,2,1,0,1,9,Low,Low
17,1,0,0,FALSE,social,papa97,4,3,1,0,1,9,Low,Low
17,1,0,0,FALSE,social,papa97,5,4,1,0,1,9,Low,Low
17,1,0,1,FALSE,social,papa97,6,5,1,0,1,9,Low,Low
17,0,0,0,TRUE,social,papa97,7,0,3,0,1,9,Low,Low
17,1,0,0,FALSE,social,papa97,8,1,3,1,0,9,Low,Low
17,0,0,1,TRUE,social,papa97,9,2,3,0,1,9,Low,Low
17,1,0,0,FALSE,social,papa97,10,3,3,0,1,9,Low,Low
17,0,0,1,TRUE,social,papa97,11,4,3,0,1,9,Low,Low
17,0,0,1,TRUE,social,papa97,12,5,3,0,1,9,Low,Low
14,1,0,0,FALSE,social,kaho97,1,0,0,0,1,8,Low,Low
14,1,0,0,FALSE,social,kaho97,2,1,0,0,1,8,Low,Low
14,0,0,1,TRUE,social,kaho97,3,2,0,0,1,8,Low,Low
14,0,0,0,TRUE,social,kaho97,4,3,0,0,1,8,Low,Low
14,0,0,1,TRUE,social,kaho97,5,4,0,0,1,8,Low,Low
14,1,0,0,FALSE,social,kaho97,6,5,0,0,1,8,Low,Low
14,0,0,1,TRUE,social,kaho97,7,0,2,0,1,8,Low,Low
14,0,0,1,TRUE,social,kaho97,8,1,2,0,1,8,Low,Low
14,0,0,0,TRUE,social,kaho97,9,2,2,0,1,8,Low,Low
14,1,0,0,FALSE,social,kaho97,10,3,2,0,1,8,Low,Low
14,0,0,1,TRUE,social,kaho97,11,4,2,0,1,8,Low,Low
14,0,0,1,TRUE,social,kaho97,12,5,2,0,1,8,Low,Low
22,0,1,0,FALSE,social,kaho97,1,0,0,0,0,8,Low,Low
22,0,1,1,FALSE,social,kaho97,2,1,0,1,1,8,Low,Low
22,1,1,1,TRUE,social,kaho97,3,2,0,0,0,8,Low,Low
22,1,1,1,TRUE,social,kaho97,4,3,0,1,1,8,Low,Low
22,0,1,0,FALSE,social,kaho97,5,4,0,1,1,8,Low,Low
22,1,1,1,TRUE,social,kaho97,6,5,0,1,1,8,Low,Low
22,1,1,1,TRUE,social,kaho97,7,0,2,1,1,8,Low,Low
22,1,1,1,TRUE,social,kaho97,8,1,2,1,1,8,Low,Low
22,0,1,1,FALSE,social,kaho97,9,2,2,1,1,8,Low,Low
22,0,1,0,FALSE,social,kaho97,10,3,2,1,1,8,Low,Low
22,1,1,1,TRUE,social,kaho97,11,4,2,1,1,8,Low,Low
22,1,1,1,TRUE,social,kaho97,12,5,2,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,1,0,0,0,0,8,Low,Low
88,1,1,1,TRUE,social,kaho97,2,1,0,1,1,8,Low,Low
88,1,1,0,TRUE,social,kaho97,3,2,0,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,4,3,0,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,5,4,0,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,6,5,0,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,7,0,2,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,8,1,2,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,9,2,2,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,10,3,2,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,11,4,2,1,1,8,Low,Low
88,1,1,1,TRUE,social,kaho97,12,5,2,1,1,8,Low,Low
86,0,0,0,TRUE,social,kaho97,1,0,0,0,1,8,Low,Low
86,0,0,1,TRUE,social,kaho97,2,1,0,1,0,8,Low,Low
86,1,0,0,FALSE,social,kaho97,3,2,0,0,1,8,Low,Low
86,0,0,1,TRUE,social,kaho97,4,3,0,0,1,8,Low,Low
86,1,0,0,FALSE,social,kaho97,5,4,0,0,1,8,Low,Low
86,1,0,0,FALSE,social,kaho97,6,5,0,0,1,8,Low,Low
86,1,0,0,FALSE,social,kaho97,7,0,2,0,1,8,Low,Low
86,0,0,1,TRUE,social,kaho97,8,1,2,0,1,8,Low,Low
86,0,0,1,TRUE,social,kaho97,9,2,2,0,1,8,Low,Low
86,0,0,1,TRUE,social,kaho97,10,3,2,0,1,8,Low,Low
86,0,0,1,TRUE,social,kaho97,11,4,2,0,1,8,Low,Low
86,0,0,1,TRUE,social,kaho97,12,5,2,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,1,0,1,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,2,1,1,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,3,2,1,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,4,3,1,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,5,4,1,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,6,5,1,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,7,0,3,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,8,1,3,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,9,2,3,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,10,3,3,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,11,4,3,0,1,8,Low,Low
31,0,0,1,TRUE,nonsocial,kaho97,12,5,3,0,1,8,Low,Low
77,1,1,1,TRUE,nonsocial,kaho97,1,0,1,0,0,8,Low,Low
77,0,1,0,FALSE,nonsocial,kaho97,2,1,1,1,1,8,Low,Low
77,1,1,1,TRUE,nonsocial,kaho97,3,2,1,1,1,8,Low,Low
77,1,1,1,TRUE,nonsocial,kaho97,4,3,1,1,1,8,Low,Low
77,1,1,1,TRUE,nonsocial,kaho97,5,4,1,1,1,8,Low,Low
77,1,1,1,TRUE,nonsocial,kaho97,6,5,1,1,1,8,Low,Low
77,1,1,1,TRUE,nonsocial,kaho97,7,0,3,1,1,8,Low,Low
77,1,1,0,TRUE,nonsocial,kaho97,8,1,3,1,1,8,Low,Low
77,1,1,1,TRUE,nonsocial,kaho97,9,2,3,1,1,8,Low,Low
77,1,1,0,FALSE,nonsocial,kaho97,10,3,3,1,1,8,Low,Low
77,1,1,1,TRUE,nonsocial,kaho97,11,4,3,1,1,8,Low,Low
77,1,1,1,TRUE,nonsocial,kaho97,12,5,3,1,1,8,Low,Low
53,0,0,1,TRUE,nonsocial,kaho97,1,0,1,0,1,8,Low,Low
53,0,0,0,TRUE,nonsocial,kaho97,2,1,1,0,1,8,Low,Low
53,0,0,1,TRUE,nonsocial,kaho97,3,2,1,0,1,8,Low,Low
53,0,0,1,TRUE,nonsocial,kaho97,4,3,1,0,1,8,Low,Low
53,1,0,1,FALSE,nonsocial,kaho97,5,4,1,0,1,8,Low,Low
53,0,0,1,TRUE,nonsocial,kaho97,6,5,1,0,1,8,Low,Low
53,1,0,0,FALSE,nonsocial,kaho97,7,0,3,0,1,8,Low,Low
53,0,0,1,TRUE,nonsocial,kaho97,8,1,3,0,1,8,Low,Low
53,0,0,1,TRUE,nonsocial,kaho97,9,2,3,0,1,8,Low,Low
53,1,0,0,FALSE,nonsocial,kaho97,10,3,3,0,1,8,Low,Low
53,0,0,1,TRUE,nonsocial,kaho97,11,4,3,0,1,8,Low,Low
53,0,0,1,TRUE,nonsocial,kaho97,12,5,3,0,1,8,Low,Low
85,1,1,1,TRUE,nonsocial,kaho97,1,0,1,0,0,8,Low,Low
85,1,1,1,TRUE,nonsocial,kaho97,2,1,1,1,1,8,Low,Low
85,1,1,0,TRUE,nonsocial,kaho97,3,2,1,1,1,8,Low,Low
85,0,1,0,FALSE,nonsocial,kaho97,4,3,1,1,1,8,Low,Low
85,0,1,0,FALSE,nonsocial,kaho97,5,4,1,1,1,8,Low,Low
85,1,1,1,TRUE,nonsocial,kaho97,6,5,1,1,1,8,Low,Low
85,1,1,0,TRUE,nonsocial,kaho97,7,0,3,1,1,8,Low,Low
85,1,1,0,TRUE,nonsocial,kaho97,8,1,3,1,1,8,Low,Low
85,1,1,1,TRUE,nonsocial,kaho97,9,2,3,1,1,8,Low,Low
85,1,1,1,TRUE,nonsocial,kaho97,10,3,3,1,1,8,Low,Low
85,1,1,0,TRUE,nonsocial,kaho97,11,4,3,1,1,8,Low,Low
85,1,1,1,TRUE,nonsocial,kaho97,12,5,3,1,1,8,Low,Low
40,0,1,0,FALSE,nonsocial,hese83,1,0,0,0,0,5,Low,Low
40,1,1,1,TRUE,nonsocial,hese83,2,1,0,1,1,5,Low,Low
40,0,1,0,FALSE,nonsocial,hese83,3,2,0,1,1,5,Low,Low
40,1,1,1,TRUE,nonsocial,hese83,4,3,0,1,1,5,Low,Low
40,0,1,1,FALSE,nonsocial,hese83,5,4,0,1,1,5,Low,Low
40,1,1,1,TRUE,nonsocial,hese83,6,5,0,1,1,5,Low,Low
40,1,1,1,TRUE,nonsocial,hese83,7,0,2,1,1,5,Low,Low
40,1,1,1,TRUE,nonsocial,hese83,8,1,2,1,1,5,Low,Low
40,0,1,0,FALSE,nonsocial,hese83,9,2,2,1,1,5,Low,Low
40,1,1,1,TRUE,nonsocial,hese83,10,3,2,1,1,5,Low,Low
40,1,1,1,TRUE,nonsocial,hese83,11,4,2,1,1,5,Low,Low
40,1,1,1,TRUE,nonsocial,hese83,12,5,2,1,1,5,Low,Low
60,1,0,0,FALSE,nonsocial,hese83,1,0,0,0,1,5,Low,Low
60,1,0,0,FALSE,nonsocial,hese83,2,1,0,0,1,5,Low,Low
60,1,0,0,FALSE,nonsocial,hese83,3,2,0,0,1,5,Low,Low
60,0,0,1,TRUE,nonsocial,hese83,4,3,0,0,1,5,Low,Low
60,1,0,0,FALSE,nonsocial,hese83,5,4,0,0,1,5,Low,Low
60,1,0,0,FALSE,nonsocial,hese83,6,5,0,0,1,5,Low,Low
60,1,0,0,FALSE,nonsocial,hese83,7,0,2,0,1,5,Low,Low
60,0,0,1,TRUE,nonsocial,hese83,8,1,2,0,1,5,Low,Low
60,0,0,1,TRUE,nonsocial,hese83,9,2,2,0,1,5,Low,Low
60,0,0,1,TRUE,nonsocial,hese83,10,3,2,0,1,5,Low,Low
60,0,0,1,TRUE,nonsocial,hese83,11,4,2,0,1,5,Low,Low
60,1,0,1,FALSE,nonsocial,hese83,12,5,2,0,1,5,Low,Low
46,0,1,1,FALSE,nonsocial,hese83,1,0,0,0,0,5,Low,Low
46,1,1,1,TRUE,nonsocial,hese83,2,1,0,0,0,5,Low,Low
46,1,1,0,FALSE,nonsocial,hese83,3,2,0,0,0,5,Low,Low
46,1,1,1,TRUE,nonsocial,hese83,4,3,0,0,0,5,Low,Low
46,0,1,0,FALSE,nonsocial,hese83,5,4,0,0,0,5,Low,Low
46,0,1,0,FALSE,nonsocial,hese83,6,5,0,1,1,5,Low,Low
46,1,1,1,TRUE,nonsocial,hese83,7,0,2,1,1,5,Low,Low
46,0,1,0,FALSE,nonsocial,hese83,8,1,2,1,1,5,Low,Low
46,1,1,1,TRUE,nonsocial,hese83,9,2,2,1,1,5,Low,Low
46,1,1,0,TRUE,nonsocial,hese83,10,3,2,1,1,5,Low,Low
46,1,1,1,TRUE,nonsocial,hese83,11,4,2,1,1,5,Low,Low
46,1,1,1,TRUE,nonsocial,hese83,12,5,2,1,1,5,Low,Low
68,1,0,0,FALSE,nonsocial,hese83,1,0,0,0,1,5,Low,Low
68,0,0,1,TRUE,nonsocial,hese83,2,1,0,0,1,5,Low,Low
68,0,0,1,TRUE,nonsocial,hese83,3,2,0,0,1,5,Low,Low
68,0,0,1,TRUE,nonsocial,hese83,4,3,0,0,1,5,Low,Low
68,0,0,1,TRUE,nonsocial,hese83,5,4,0,0,1,5,Low,Low
68,0,0,1,TRUE,nonsocial,hese83,6,5,0,0,1,5,Low,Low
68,0,0,1,TRUE,nonsocial,hese83,7,0,2,0,1,5,Low,Low
68,0,0,1,TRUE,nonsocial,hese83,8,1,2,0,1,5,Low,Low
68,0,0,1,TRUE,nonsocial,hese83,9,2,2,0,1,5,Low,Low
68,0,0,1,TRUE,nonsocial,hese83,10,3,2,0,1,5,Low,Low
68,0,0,0,TRUE,nonsocial,hese83,11,4,2,0,1,5,Low,Low
