stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber,PredictedChoice,CorrectPrediction,AQ_score
43,0,0,1.0,True,social,supu93,1,0,1.0,0.0,1,4
43,0,0,1.0,True,social,supu93,2,1,1.0,0.0,1,4
43,0,0,1.0,True,social,supu93,3,2,1.0,1.0,0,4
43,1,0,0.0,False,social,supu93,4,3,1.0,0.0,1,4
43,0,0,1.0,True,social,supu93,5,4,1.0,1.0,0,4
43,1,0,0.0,False,social,supu93,6,5,1.0,0.0,1,4
43,1,0,1.0,False,social,supu93,7,0,3.0,0.0,1,4
43,1,0,0.0,False,social,supu93,8,1,3.0,1.0,0,4
43,1,0,0.0,False,social,supu93,9,2,3.0,1.0,0,4
43,0,0,1.0,True,social,supu93,10,3,3.0,0.0,1,4
43,0,0,1.0,True,social,supu93,11,4,3.0,0.0,1,4
43,0,0,1.0,True,social,supu93,12,5,3.0,0.0,1,4
92,0,1,0.0,False,nonsocial,papa97,1,0,0.0,0.0,0,9
92,0,1,0.0,False,nonsocial,papa97,2,1,0.0,0.0,0,9
92,0,1,0.0,False,nonsocial,papa97,3,2,0.0,0.0,0,9
92,1,1,0.0,True,nonsocial,papa97,4,3,0.0,1.0,1,9
92,0,1,0.0,False,nonsocial,papa97,5,4,0.0,0.0,0,9
92,1,1,0.0,False,nonsocial,papa97,6,5,0.0,0.0,0,9
92,0,1,0.0,False,nonsocial,papa97,7,0,2.0,0.0,0,9
92,1,1,1.0,True,nonsocial,papa97,8,1,2.0,0.0,0,9
92,1,1,0.0,True,nonsocial,papa97,9,2,2.0,1.0,1,9
92,0,1,0.0,False,nonsocial,papa97,10,3,2.0,1.0,1,9
92,0,1,0.0,False,nonsocial,papa97,11,4,2.0,0.0,0,9
92,0,1,0.0,False,nonsocial,papa97,12,5,2.0,0.0,0,9
96,1,0,0.0,False,nonsocial,papa97,1,0,0.0,0.0,1,9
96,0,0,1.0,True,nonsocial,papa97,2,1,0.0,1.0,0,9
96,0,0,1.0,True,nonsocial,papa97,3,2,0.0,0.0,1,9
96,0,0,1.0,True,nonsocial,papa97,4,3,0.0,1.0,0,9
96,1,0,0.0,False,nonsocial,papa97,5,4,0.0,0.0,1,9
96,0,0,1.0,True,nonsocial,papa97,6,5,0.0,0.0,1,9
96,0,0,0.0,True,nonsocial,papa97,7,0,2.0,1.0,0,9
96,1,0,0.0,False,nonsocial,papa97,8,1,2.0,1.0,0,9
96,0,0,1.0,True,nonsocial,papa97,9,2,2.0,0.0,1,9
96,1,0,0.0,False,nonsocial,papa97,10,3,2.0,1.0,0,9
96,0,0,1.0,True,nonsocial,papa97,11,4,2.0,0.0,1,9
96,1,0,0.0,False,nonsocial,papa97,12,5,2.0,1.0,0,9
28,1,1,0.0,True,nonsocial,papa97,1,0,0.0,0.0,0,9
28,0,1,0.0,False,nonsocial,papa97,2,1,0.0,0.0,0,9
28,1,1,1.0,True,nonsocial,papa97,3,2,0.0,1.0,1,9
28,0,1,0.0,False,nonsocial,papa97,4,3,0.0,1.0,1,9
28,1,1,1.0,True,nonsocial,papa97,5,4,0.0,1.0,1,9
28,0,1,0.0,False,nonsocial,papa97,6,5,0.0,1.0,1,9
28,1,1,1.0,True,nonsocial,papa97,7,0,2.0,1.0,1,9
28,1,1,1.0,True,nonsocial,papa97,8,1,2.0,1.0,1,9
28,1,1,1.0,True,nonsocial,papa97,9,2,2.0,1.0,1,9
28,1,1,1.0,True,nonsocial,papa97,10,3,2.0,1.0,1,9
28,1,1,1.0,True,nonsocial,papa97,11,4,2.0,1.0,1,9
28,1,1,1.0,True,nonsocial,papa97,12,5,2.0,1.0,1,9
76,1,0,0.0,False,nonsocial,papa97,1,0,0.0,0.0,1,9
76,0,0,1.0,True,nonsocial,papa97,2,1,0.0,1.0,0,9
76,0,0,0.0,True,nonsocial,papa97,3,2,0.0,0.0,1,9
76,1,0,0.0,False,nonsocial,papa97,4,3,0.0,1.0,0,9
76,0,0,1.0,True,nonsocial,papa97,5,4,0.0,1.0,0,9
76,0,0,1.0,True,nonsocial,papa97,6,5,0.0,0.0,1,9
76,1,0,0.0,False,nonsocial,papa97,7,0,2.0,0.0,1,9
76,0,0,1.0,True,nonsocial,papa97,8,1,2.0,0.0,1,9
76,1,0,0.0,False,nonsocial,papa97,9,2,2.0,0.0,1,9
76,0,0,1.0,True,nonsocial,papa97,10,3,2.0,0.0,1,9
76,0,0,1.0,True,nonsocial,papa97,11,4,2.0,0.0,1,9
76,1,0,0.0,False,nonsocial,papa97,12,5,2.0,1.0,0,9
99,0,1,0.0,False,social,papa97,1,0,1.0,0.0,0,9
99,0,1,0.0,False,social,papa97,2,1,1.0,0.0,0,9
99,1,1,1.0,True,social,papa97,3,2,1.0,1.0,1,9
99,1,1,1.0,True,social,papa97,4,3,1.0,1.0,1,9
99,1,1,1.0,True,social,papa97,5,4,1.0,1.0,1,9
99,0,1,1.0,False,social,papa97,6,5,1.0,1.0,1,9
99,0,1,0.0,False,social,papa97,7,0,3.0,0.0,0,9
99,1,1,1.0,True,social,papa97,8,1,3.0,1.0,1,9
99,1,1,0.0,True,social,papa97,9,2,3.0,0.0,0,9
99,1,1,1.0,True,social,papa97,10,3,3.0,0.0,0,9
99,1,1,1.0,True,social,papa97,11,4,3.0,1.0,1,9
99,0,1,0.0,False,social,papa97,12,5,3.0,1.0,1,9
39,1,1,1.0,True,social,papa97,1,0,1.0,1.0,1,9
39,1,1,1.0,True,social,papa97,2,1,1.0,0.0,0,9
39,1,1,0.0,True,social,papa97,3,2,1.0,0.0,0,9
39,0,1,0.0,False,social,papa97,4,3,1.0,1.0,1,9
39,1,1,1.0,True,social,papa97,5,4,1.0,0.0,0,9
39,1,1,1.0,True,social,papa97,6,5,1.0,0.0,0,9
39,1,1,1.0,True,social,papa97,7,0,3.0,1.0,1,9
39,1,1,1.0,True,social,papa97,8,1,3.0,1.0,1,9
39,0,1,0.0,False,social,papa97,9,2,3.0,1.0,1,9
39,0,1,0.0,False,social,papa97,10,3,3.0,1.0,1,9
39,1,1,0.0,True,social,papa97,11,4,3.0,0.0,0,9
39,0,1,0.0,False,social,papa97,12,5,3.0,1.0,1,9
91,0,0,1.0,True,social,papa97,1,0,1.0,0.0,1,9
91,0,0,1.0,True,social,papa97,2,1,1.0,0.0,1,9
91,0,0,1.0,True,social,papa97,3,2,1.0,1.0,0,9
91,1,0,0.0,False,social,papa97,4,3,1.0,1.0,0,9
91,1,0,0.0,False,social,papa97,5,4,1.0,0.0,1,9
91,0,0,1.0,True,social,papa97,6,5,1.0,1.0,0,9
91,0,0,1.0,True,social,papa97,7,0,3.0,0.0,1,9
91,0,0,1.0,True,social,papa97,8,1,3.0,0.0,1,9
91,0,0,1.0,True,social,papa97,9,2,3.0,0.0,1,9
91,0,0,1.0,True,social,papa97,10,3,3.0,0.0,1,9
91,0,0,1.0,True,social,papa97,11,4,3.0,0.0,1,9
91,1,0,0.0,False,social,papa97,12,5,3.0,0.0,1,9
17,0,0,1.0,True,social,papa97,1,0,1.0,1.0,0,9
17,1,0,0.0,False,social,papa97,2,1,1.0,0.0,1,9
17,1,0,0.0,False,social,papa97,3,2,1.0,1.0,0,9
17,1,0,0.0,False,social,papa97,4,3,1.0,1.0,0,9
17,1,0,0.0,False,social,papa97,5,4,1.0,0.0,1,9
17,1,0,1.0,False,social,papa97,6,5,1.0,0.0,1,9
17,0,0,0.0,True,social,papa97,7,0,3.0,1.0,0,9
17,1,0,0.0,False,social,papa97,8,1,3.0,0.0,1,9
17,0,0,1.0,True,social,papa97,9,2,3.0,1.0,0,9
17,1,0,0.0,False,social,papa97,10,3,3.0,0.0,1,9
17,0,0,1.0,True,social,papa97,11,4,3.0,0.0,1,9
17,0,0,1.0,True,social,papa97,12,5,3.0,1.0,0,9
14,1,0,0.0,False,social,kaho97,1,0,0.0,0.0,1,8
14,1,0,0.0,False,social,kaho97,2,1,0.0,0.0,1,8
14,0,0,1.0,True,social,kaho97,3,2,0.0,1.0,0,8
14,0,0,0.0,True,social,kaho97,4,3,0.0,0.0,1,8
14,0,0,1.0,True,social,kaho97,5,4,0.0,0.0,1,8
14,1,0,0.0,False,social,kaho97,6,5,0.0,0.0,1,8
14,0,0,1.0,True,social,kaho97,7,0,2.0,0.0,1,8
14,0,0,1.0,True,social,kaho97,8,1,2.0,0.0,1,8
14,0,0,0.0,True,social,kaho97,9,2,2.0,0.0,1,8
14,1,0,0.0,False,social,kaho97,10,3,2.0,0.0,1,8
14,0,0,1.0,True,social,kaho97,11,4,2.0,0.0,1,8
14,0,0,1.0,True,social,kaho97,12,5,2.0,0.0,1,8
22,0,1,0.0,False,social,kaho97,1,0,0.0,1.0,1,8
22,0,1,1.0,False,social,kaho97,2,1,0.0,0.0,0,8
22,1,1,1.0,True,social,kaho97,3,2,0.0,0.0,0,8
22,1,1,1.0,True,social,kaho97,4,3,0.0,0.0,0,8
22,0,1,0.0,False,social,kaho97,5,4,0.0,1.0,1,8
22,1,1,1.0,True,social,kaho97,6,5,0.0,1.0,1,8
22,1,1,1.0,True,social,kaho97,7,0,2.0,1.0,1,8
22,1,1,1.0,True,social,kaho97,8,1,2.0,1.0,1,8
22,0,1,1.0,False,social,kaho97,9,2,2.0,1.0,1,8
22,0,1,0.0,False,social,kaho97,10,3,2.0,1.0,1,8
22,1,1,1.0,True,social,kaho97,11,4,2.0,1.0,1,8
22,1,1,1.0,True,social,kaho97,12,5,2.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,1,0,0.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,2,1,0.0,1.0,1,8
88,1,1,0.0,True,social,kaho97,3,2,0.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,4,3,0.0,0.0,0,8
88,1,1,1.0,True,social,kaho97,5,4,0.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,6,5,0.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,7,0,2.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,8,1,2.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,9,2,2.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,10,3,2.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,11,4,2.0,1.0,1,8
88,1,1,1.0,True,social,kaho97,12,5,2.0,1.0,1,8
86,0,0,0.0,True,social,kaho97,1,0,0.0,0.0,1,8
86,0,0,1.0,True,social,kaho97,2,1,0.0,0.0,1,8
86,1,0,0.0,False,social,kaho97,3,2,0.0,0.0,1,8
86,0,0,1.0,True,social,kaho97,4,3,0.0,0.0,1,8
86,1,0,0.0,False,social,kaho97,5,4,0.0,1.0,0,8
86,1,0,0.0,False,social,kaho97,6,5,0.0,1.0,0,8
86,1,0,0.0,False,social,kaho97,7,0,2.0,0.0,1,8
86,0,0,1.0,True,social,kaho97,8,1,2.0,0.0,1,8
86,0,0,1.0,True,social,kaho97,9,2,2.0,0.0,1,8
86,0,0,1.0,True,social,kaho97,10,3,2.0,0.0,1,8
86,0,0,1.0,True,social,kaho97,11,4,2.0,0.0,1,8
86,0,0,1.0,True,social,kaho97,12,5,2.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,1,0,1.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,2,1,1.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,3,2,1.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,4,3,1.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,5,4,1.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,6,5,1.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,7,0,3.0,1.0,0,8
31,0,0,1.0,True,nonsocial,kaho97,8,1,3.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,9,2,3.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,10,3,3.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,11,4,3.0,0.0,1,8
31,0,0,1.0,True,nonsocial,kaho97,12,5,3.0,0.0,1,8
77,1,1,1.0,True,nonsocial,kaho97,1,0,1.0,0.0,0,8
77,0,1,0.0,False,nonsocial,kaho97,2,1,1.0,0.0,0,8
77,1,1,1.0,True,nonsocial,kaho97,3,2,1.0,1.0,1,8
77,1,1,1.0,True,nonsocial,kaho97,4,3,1.0,1.0,1,8
77,1,1,1.0,True,nonsocial,kaho97,5,4,1.0,1.0,1,8
77,1,1,1.0,True,nonsocial,kaho97,6,5,1.0,1.0,1,8
77,1,1,1.0,True,nonsocial,kaho97,7,0,3.0,1.0,1,8
77,1,1,0.0,True,nonsocial,kaho97,8,1,3.0,1.0,1,8
77,1,1,1.0,True,nonsocial,kaho97,9,2,3.0,1.0,1,8
77,1,1,0.0,False,nonsocial,kaho97,10,3,3.0,1.0,1,8
77,1,1,1.0,True,nonsocial,kaho97,11,4,3.0,1.0,1,8
77,1,1,1.0,True,nonsocial,kaho97,12,5,3.0,1.0,1,8
53,0,0,1.0,True,nonsocial,kaho97,1,0,1.0,1.0,0,8
53,0,0,0.0,True,nonsocial,kaho97,2,1,1.0,0.0,1,8
53,0,0,1.0,True,nonsocial,kaho97,3,2,1.0,1.0,0,8
53,0,0,1.0,True,nonsocial,kaho97,4,3,1.0,0.0,1,8
53,1,0,1.0,False,nonsocial,kaho97,5,4,1.0,0.0,1,8
53,0,0,1.0,True,nonsocial,kaho97,6,5,1.0,1.0,0,8
53,1,0,0.0,False,nonsocial,kaho97,7,0,3.0,0.0,1,8
53,0,0,1.0,True,nonsocial,kaho97,8,1,3.0,0.0,1,8
53,0,0,1.0,True,nonsocial,kaho97,9,2,3.0,0.0,1,8
53,1,0,0.0,False,nonsocial,kaho97,10,3,3.0,1.0,0,8
53,0,0,1.0,True,nonsocial,kaho97,11,4,3.0,0.0,1,8
53,0,0,1.0,True,nonsocial,kaho97,12,5,3.0,0.0,1,8
85,1,1,1.0,True,nonsocial,kaho97,1,0,1.0,1.0,1,8
85,1,1,1.0,True,nonsocial,kaho97,2,1,1.0,1.0,1,8
85,1,1,0.0,True,nonsocial,kaho97,3,2,1.0,0.0,0,8
85,0,1,0.0,False,nonsocial,kaho97,4,3,1.0,1.0,1,8
85,0,1,0.0,False,nonsocial,kaho97,5,4,1.0,1.0,1,8
85,1,1,1.0,True,nonsocial,kaho97,6,5,1.0,1.0,1,8
85,1,1,0.0,True,nonsocial,kaho97,7,0,3.0,1.0,1,8
85,1,1,0.0,True,nonsocial,kaho97,8,1,3.0,1.0,1,8
85,1,1,1.0,True,nonsocial,kaho97,9,2,3.0,1.0,1,8
85,1,1,1.0,True,nonsocial,kaho97,10,3,3.0,1.0,1,8
85,1,1,0.0,True,nonsocial,kaho97,11,4,3.0,1.0,1,8
85,1,1,1.0,True,nonsocial,kaho97,12,5,3.0,1.0,1,8
40,0,1,0.0,False,nonsocial,hese83,1,0,0.0,0.0,0,5
40,1,1,1.0,True,nonsocial,hese83,2,1,0.0,0.0,0,5
40,0,1,0.0,False,nonsocial,hese83,3,2,0.0,0.0,0,5
40,1,1,1.0,True,nonsocial,hese83,4,3,0.0,1.0,1,5
40,0,1,1.0,False,nonsocial,hese83,5,4,0.0,1.0,1,5
40,1,1,1.0,True,nonsocial,hese83,6,5,0.0,0.0,0,5
40,1,1,1.0,True,nonsocial,hese83,7,0,2.0,0.0,0,5
40,1,1,1.0,True,nonsocial,hese83,8,1,2.0,0.0,0,5
40,0,1,0.0,False,nonsocial,hese83,9,2,2.0,0.0,0,5
40,1,1,1.0,True,nonsocial,hese83,10,3,2.0,1.0,1,5
40,1,1,1.0,True,nonsocial,hese83,11,4,2.0,1.0,1,5
40,1,1,1.0,True,nonsocial,hese83,12,5,2.0,1.0,1,5
60,1,0,0.0,False,nonsocial,hese83,1,0,0.0,0.0,1,5
60,1,0,0.0,False,nonsocial,hese83,2,1,0.0,0.0,1,5
60,1,0,0.0,False,nonsocial,hese83,3,2,0.0,0.0,1,5
60,0,0,1.0,True,nonsocial,hese83,4,3,0.0,0.0,1,5
60,1,0,0.0,False,nonsocial,hese83,5,4,0.0,0.0,1,5
60,1,0,0.0,False,nonsocial,hese83,6,5,0.0,0.0,1,5
60,1,0,0.0,False,nonsocial,hese83,7,0,2.0,0.0,1,5
60,0,0,1.0,True,nonsocial,hese83,8,1,2.0,1.0,0,5
60,0,0,1.0,True,nonsocial,hese83,9,2,2.0,0.0,1,5
60,0,0,1.0,True,nonsocial,hese83,10,3,2.0,1.0,0,5
60,0,0,1.0,True,nonsocial,hese83,11,4,2.0,0.0,1,5
60,1,0,1.0,False,nonsocial,hese83,12,5,2.0,0.0,1,5
46,0,1,1.0,False,nonsocial,hese83,1,0,0.0,1.0,1,5
46,1,1,1.0,True,nonsocial,hese83,2,1,0.0,0.0,0,5
46,1,1,0.0,False,nonsocial,hese83,3,2,0.0,1.0,1,5
46,1,1,1.0,True,nonsocial,hese83,4,3,0.0,0.0,0,5
46,0,1,0.0,False,nonsocial,hese83,5,4,0.0,0.0,0,5
46,0,1,0.0,False,nonsocial,hese83,6,5,0.0,0.0,0,5
46,1,1,1.0,True,nonsocial,hese83,7,0,2.0,1.0,1,5
46,0,1,0.0,False,nonsocial,hese83,8,1,2.0,1.0,1,5
46,1,1,1.0,True,nonsocial,hese83,9,2,2.0,1.0,1,5
46,1,1,0.0,True,nonsocial,hese83,10,3,2.0,1.0,1,5
46,1,1,1.0,True,nonsocial,hese83,11,4,2.0,0.0,0,5
46,1,1,1.0,True,nonsocial,hese83,12,5,2.0,1.0,1,5
68,1,0,0.0,False,nonsocial,hese83,1,0,0.0,0.0,1,5
68,0,0,1.0,True,nonsocial,hese83,2,1,0.0,1.0,0,5
68,0,0,1.0,True,nonsocial,hese83,3,2,0.0,0.0,1,5
68,0,0,1.0,True,nonsocial,hese83,4,3,0.0,0.0,1,5
68,0,0,1.0,True,nonsocial,hese83,5,4,0.0,0.0,1,5
68,0,0,1.0,True,nonsocial,hese83,6,5,0.0,0.0,1,5
68,0,0,1.0,True,nonsocial,hese83,7,0,2.0,0.0,1,5
68,0,0,1.0,True,nonsocial,hese83,8,1,2.0,0.0,1,5
68,0,0,1.0,True,nonsocial,hese83,9,2,2.0,0.0,1,5
68,0,0,1.0,True,nonsocial,hese83,10,3,2.0,0.0,1,5
68,0,0,0.0,True,nonsocial,hese83,11,4,2.0,0.0,1,5
68,1,0,0.0,False,nonsocial,hese83,12,5,2.0,1.0,0,5
59,1,0,0.0,False,social,hese83,1,0,1.0,1.0,0,5
59,0,0,1.0,True,social,hese83,2,1,1.0,0.0,1,5
59,0,0,1.0,True,social,hese83,3,2,1.0,0.0,1,5
59,0,0,1.0,True,social,hese83,4,3,1.0,0.0,1,5
59,0,0,1.0,True,social,hese83,5,4,1.0,0.0,1,5
59,0,0,1.0,True,social,hese83,6,5,1.0,0.0,1,5
59,1,0,0.0,False,social,hese83,7,0,3.0,1.0,0,5
59,1,0,0.0,False,social,hese83,8,1,3.0,0.0,1,5
59,1,0,0.0,False,social,hese83,9,2,3.0,1.0,0,5
59,0,0,1.0,True,social,hese83,10,3,3.0,0.0,1,5
59,0,0,0.0,True,social,hese83,11,4,3.0,0.0,1,5
59,0,0,1.0,True,social,hese83,12,5,3.0,0.0,1,5
81,0,0,1.0,True,social,hese83,1,0,1.0,0.0,1,5
81,0,0,1.0,True,social,hese83,2,1,1.0,1.0,0,5
81,0,0,1.0,True,social,hese83,3,2,1.0,0.0,1,5
81,0,0,1.0,True,social,hese83,4,3,1.0,0.0,1,5
81,1,0,0.0,False,social,hese83,5,4,1.0,1.0,0,5
81,0,0,1.0,True,social,hese83,6,5,1.0,1.0,0,5
81,1,0,0.0,False,social,hese83,7,0,3.0,1.0,0,5
81,1,0,0.0,False,social,hese83,8,1,3.0,0.0,1,5
81,1,0,0.0,False,social,hese83,9,2,3.0,1.0,0,5
81,0,0,1.0,True,social,hese83,10,3,3.0,0.0,1,5
81,1,0,0.0,False,social,hese83,11,4,3.0,0.0,1,5
81,0,0,1.0,True,social,hese83,12,5,3.0,0.0,1,5
27,1,1,1.0,True,social,hese83,1,0,1.0,1.0,1,5
27,0,1,1.0,False,social,hese83,2,1,1.0,1.0,1,5
27,1,1,1.0,True,social,hese83,3,2,1.0,1.0,1,5
27,0,1,0.0,False,social,hese83,4,3,1.0,0.0,0,5
27,0,1,0.0,False,social,hese83,5,4,1.0,0.0,0,5
27,0,1,0.0,False,social,hese83,6,5,1.0,1.0,1,5
27,1,1,1.0,True,social,hese83,7,0,3.0,1.0,1,5
27,1,1,1.0,True,social,hese83,8,1,3.0,0.0,0,5
27,1,1,1.0,True,social,hese83,9,2,3.0,0.0,0,5
27,1,1,1.0,True,social,hese83,10,3,3.0,1.0,1,5
27,0,1,0.0,False,social,hese83,11,4,3.0,1.0,1,5
27,1,1,1.0,True,social,hese83,12,5,3.0,1.0,1,5
91,1,1,1.0,True,social,hese83,1,0,1.0,1.0,1,5
91,0,1,0.0,False,social,hese83,2,1,1.0,1.0,1,5
91,0,1,0.0,False,social,hese83,3,2,1.0,1.0,1,5
91,0,1,0.0,False,social,hese83,4,3,1.0,1.0,1,5
91,0,1,0.0,False,social,hese83,5,4,1.0,1.0,1,5
91,0,1,0.0,False,social,hese83,6,5,1.0,1.0,1,5
91,1,1,1.0,True,social,hese83,7,0,3.0,1.0,1,5
91,1,1,0.0,True,social,hese83,8,1,3.0,1.0,1,5
91,1,1,1.0,True,social,hese83,9,2,3.0,1.0,1,5
91,0,1,0.0,False,social,hese83,10,3,3.0,1.0,1,5
91,0,1,0.0,False,social,hese83,11,4,3.0,1.0,1,5
91,1,1,1.0,True,social,hese83,12,5,3.0,0.0,0,5
58,1,1,1.0,True,social,tost94,1,0,0.0,0.0,0,10
58,1,1,1.0,True,social,tost94,2,1,0.0,1.0,1,10
58,1,1,1.0,True,social,tost94,3,2,0.0,1.0,1,10
58,1,1,1.0,True,social,tost94,4,3,0.0,1.0,1,10
58,1,1,1.0,True,social,tost94,5,4,0.0,1.0,1,10
58,0,1,0.0,False,social,tost94,6,5,0.0,1.0,1,10
58,1,1,1.0,True,social,tost94,7,0,2.0,1.0,1,10
58,1,1,1.0,True,social,tost94,8,1,2.0,1.0,1,10
58,1,1,1.0,True,social,tost94,9,2,2.0,1.0,1,10
58,1,1,0.0,True,social,tost94,10,3,2.0,1.0,1,10
58,1,1,1.0,True,social,tost94,11,4,2.0,1.0,1,10
58,0,1,0.0,False,social,tost94,12,5,2.0,1.0,1,10
94,1,0,0.0,False,social,tost94,1,0,0.0,1.0,0,10
94,1,0,1.0,False,social,tost94,2,1,0.0,0.0,1,10
94,1,0,0.0,False,social,tost94,3,2,0.0,1.0,0,10
94,0,0,1.0,True,social,tost94,4,3,0.0,0.0,1,10
94,0,0,1.0,True,social,tost94,5,4,0.0,0.0,1,10
94,0,0,1.0,True,social,tost94,6,5,0.0,0.0,1,10
94,0,0,1.0,True,social,tost94,7,0,2.0,0.0,1,10
94,0,0,0.0,True,social,tost94,8,1,2.0,1.0,0,10
94,0,0,1.0,True,social,tost94,9,2,2.0,0.0,1,10
94,0,0,1.0,True,social,tost94,10,3,2.0,0.0,1,10
94,0,0,1.0,True,social,tost94,11,4,2.0,0.0,1,10
94,1,0,0.0,False,social,tost94,12,5,2.0,1.0,0,10
30,0,0,1.0,True,social,tost94,1,0,0.0,0.0,1,10
30,1,0,0.0,False,social,tost94,2,1,0.0,0.0,1,10
30,0,0,1.0,True,social,tost94,3,2,0.0,0.0,1,10
30,0,0,1.0,True,social,tost94,4,3,0.0,0.0,1,10
30,0,0,1.0,True,social,tost94,5,4,0.0,0.0,1,10
30,0,0,1.0,True,social,tost94,6,5,0.0,0.0,1,10
30,1,0,0.0,False,social,tost94,7,0,2.0,0.0,1,10
30,0,0,1.0,True,social,tost94,8,1,2.0,0.0,1,10
30,0,0,1.0,True,social,tost94,9,2,2.0,0.0,1,10
30,0,0,1.0,True,social,tost94,10,3,2.0,0.0,1,10
30,0,0,0.0,True,social,tost94,11,4,2.0,0.0,1,10
30,0,0,1.0,True,social,tost94,12,5,2.0,1.0,0,10
14,0,1,0.0,False,social,tost94,1,0,0.0,1.0,1,10
14,0,1,0.0,False,social,tost94,2,1,0.0,1.0,1,10
14,0,1,0.0,False,social,tost94,3,2,0.0,1.0,1,10
14,1,1,0.0,False,social,tost94,4,3,0.0,0.0,0,10
14,0,1,1.0,False,social,tost94,5,4,0.0,1.0,1,10
14,0,1,0.0,False,social,tost94,6,5,0.0,0.0,0,10
14,0,1,0.0,False,social,tost94,7,0,2.0,0.0,0,10
14,0,1,0.0,False,social,tost94,8,1,2.0,1.0,1,10
14,1,1,0.0,True,social,tost94,9,2,2.0,0.0,0,10
14,0,1,0.0,False,social,tost94,10,3,2.0,1.0,1,10
14,1,1,1.0,True,social,tost94,11,4,2.0,1.0,1,10
14,1,1,1.0,True,social,tost94,12,5,2.0,1.0,1,10
95,0,0,1.0,True,nonsocial,tost94,1,0,1.0,0.0,1,10
95,0,0,1.0,True,nonsocial,tost94,2,1,1.0,0.0,1,10
95,0,0,1.0,True,nonsocial,tost94,3,2,1.0,0.0,1,10
95,0,0,1.0,True,nonsocial,tost94,4,3,1.0,0.0,1,10
95,0,0,1.0,True,nonsocial,tost94,5,4,1.0,0.0,1,10
95,0,0,1.0,True,nonsocial,tost94,6,5,1.0,0.0,1,10
95,0,0,1.0,True,nonsocial,tost94,7,0,3.0,0.0,1,10
95,0,0,1.0,True,nonsocial,tost94,8,1,3.0,0.0,1,10
95,0,0,0.0,True,nonsocial,tost94,9,2,3.0,1.0,0,10
95,0,0,1.0,True,nonsocial,tost94,10,3,3.0,1.0,0,10
95,0,0,0.0,True,nonsocial,tost94,11,4,3.0,0.0,1,10
95,0,0,1.0,True,nonsocial,tost94,12,5,3.0,0.0,1,10
51,0,0,1.0,True,nonsocial,tost94,1,0,1.0,0.0,1,10
51,0,0,0.0,True,nonsocial,tost94,2,1,1.0,0.0,1,10
51,1,0,1.0,False,nonsocial,tost94,3,2,1.0,0.0,1,10
51,1,0,0.0,False,nonsocial,tost94,4,3,1.0,0.0,1,10
51,1,0,0.0,False,nonsocial,tost94,5,4,1.0,1.0,0,10
51,0,0,1.0,True,nonsocial,tost94,6,5,1.0,1.0,0,10
51,1,0,0.0,False,nonsocial,tost94,7,0,3.0,1.0,0,10
51,0,0,1.0,True,nonsocial,tost94,8,1,3.0,0.0,1,10
51,0,0,1.0,True,nonsocial,tost94,9,2,3.0,0.0,1,10
51,1,0,0.0,False,nonsocial,tost94,10,3,3.0,0.0,1,10
51,1,0,0.0,False,nonsocial,tost94,11,4,3.0,1.0,0,10
51,0,0,1.0,True,nonsocial,tost94,12,5,3.0,0.0,1,10
45,1,1,0.0,False,nonsocial,tost94,1,0,1.0,1.0,1,10
45,1,1,1.0,True,nonsocial,tost94,2,1,1.0,1.0,1,10
45,1,1,1.0,True,nonsocial,tost94,3,2,1.0,1.0,1,10
45,1,1,1.0,True,nonsocial,tost94,4,3,1.0,1.0,1,10
45,1,1,1.0,True,nonsocial,tost94,5,4,1.0,1.0,1,10
45,1,1,0.0,True,nonsocial,tost94,6,5,1.0,1.0,1,10
45,0,1,0.0,False,nonsocial,tost94,7,0,3.0,1.0,1,10
45,1,1,1.0,True,nonsocial,tost94,8,1,3.0,1.0,1,10
45,1,1,1.0,True,nonsocial,tost94,9,2,3.0,1.0,1,10
45,1,1,1.0,True,nonsocial,tost94,10,3,3.0,1.0,1,10
45,0,1,0.0,False,nonsocial,tost94,11,4,3.0,1.0,1,10
45,1,1,1.0,True,nonsocial,tost94,12,5,3.0,1.0,1,10
19,0,1,0.0,False,nonsocial,tost94,1,0,1.0,1.0,1,10
