left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1
A,B,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.8555,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,5.1028,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.8296,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.9904,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.9295,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.6956,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.738,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.8981,Incongruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.5558,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.383,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.1494,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,4.33,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.4658,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.0125,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.7008,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.206,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.6695,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.136,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.916,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.4244,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.2115,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.8435,Incongruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.9313,Incongruent,0,social,2,0,2,0,1,,,,,,,,,,
B,A,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.7714,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
