left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
A,B,84,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.0868,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1
A,B,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.1062,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.5632,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.8111,Incongruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.5524,Incongruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.6241,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.2649,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,2.2672,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.0664,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,1.9673,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.0767,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.6237,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.3692,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
B,A,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.1007,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.612,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.5986,Incongruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.4292,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.0652,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.9228,Incongruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.5981,Incongruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.5726,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.5474,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.191,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.438,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.5688,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
