,Sub_ID,Stim,BlockType,Alpha,Theta,Rho,neg_ll,BIC
188,anfi01,43,nonsocial,0.6485522901941367,50.0,0.00575262120003403,6.303863602323355,20.062447154010712
189,anfi01,59,nonsocial,0.11018848124246103,14.628157303755746,0.5267097089664122,4.9137214529306075,17.282162855225216
190,anfi01,57,nonsocial,0.011221331873886286,50.0,0.9999546021312976,5.8283079079001405,19.111335765164284
191,anfi01,11,nonsocial,0.023103945707691132,50.0,0.9999546021312976,7.53890285275491,22.532525654873822
192,leas96,32,social,0.6247324051722806,20.499342430493197,0.023394610143117067,6.898080420561487,21.250880790486974
193,leas96,86,social,0.023696182288458576,45.472715833843665,0.4933477933871169,7.595702432916203,22.64612481519641
194,leas96,76,social,0.9080712964633285,50.0,4.5397868702434395e-05,7.15998950468183,21.77469895872766
195,leas96,84,social,4.5397868702434395e-05,1.0,4.5397868702434395e-05,8.317788887972009,24.09029772530802
196,leas96,65,nonsocial,0.002219156841746433,50.0,4.5397868702434395e-05,8.262857240696253,23.980434430756507
197,leas96,19,nonsocial,0.27780385505521826,2.900463250173163,0.9999546021312976,6.761773472902841,20.978266895169682
198,leas96,39,nonsocial,0.006837806304173168,50.0,4.5397868702434395e-05,8.067922770312242,23.590565489988485
199,leas96,55,nonsocial,0.6581463761542071,50.0,0.9999543067239418,0.708037667077034,8.870795283518069
200,leal92,28,nonsocial,0.06985360983513253,4.4763992123695875,0.9870281268716983,7.296576226679774,22.04787240272355
201,leal92,34,nonsocial,0.9999546021312976,2.907933349134223,0.9999546021312976,4.985461792650938,17.425643534665877
202,leal92,84,nonsocial,0.4880912217843182,50.0,0.7936014139614997,1.3981613873140883,10.251042723992178
203,leal92,16,nonsocial,0.11213206156500481,50.0,0.9999546021312976,1.709217975901886,10.873155901167774
204,leal92,65,social,0.046493740600627984,50.0,4.5397868702434395e-05,6.920374144910715,21.295468239185432
205,leal92,29,social,0.1583617327298336,50.0,0.40431974870523923,4.433838534832179,16.322397019028358
206,leal92,41,social,4.5397868702434395e-05,1.0,4.5397868702434395e-05,8.317788872777678,24.090297694919357
207,leal92,75,social,0.19125760166472378,50.0,0.2979352317719321,4.955887688656677,17.366495326677356
208,hamo95,62,nonsocial,4.5397868702434395e-05,1.0,0.00012622146024420205,8.3177888362796,24.090297621923202
209,hamo95,16,nonsocial,0.9310917274405405,50.0,4.5397868702434395e-05,7.244371031480005,21.943462012324012
210,hamo95,72,nonsocial,0.9999546021312976,50.0,0.5389133678963641,3.720222908846618,14.895165767057238
211,hamo95,84,nonsocial,0.08405474837611338,50.0,0.2418954229679411,6.710746850554854,20.87621365047371
212,hamo95,39,social,4.5397868702434395e-05,1.0,4.585691505819551e-05,8.317788856465267,24.090297662294535
213,hamo95,93,social,0.07033584116299993,50.0,0.5032191367785649,7.908364117531701,23.271448184427406
214,hamo95,29,social,0.006041805737692118,50.0,0.9999546021312976,7.680605672895201,22.815931295154403
215,hamo95,83,social,0.4891073455594739,50.0,0.12530333732925272,2.560112949174843,12.574945847713687
216,alka88,52,social,0.0038577621194495273,50.0,4.5397868702434395e-05,8.222561140873276,23.899842231110554
217,alka88,12,social,0.009655912519802648,50.0,0.9903979197052988,6.417307041357804,20.28933403207961
218,alka88,38,social,0.4904198035262097,2.8855949596604455,0.9999546021312976,6.225416221690769,19.90555239274554
219,alka88,66,social,0.03013407562557345,50.0,0.9999546021312976,5.200540847109439,17.85580164358288
220,alka88,93,nonsocial,0.9284479112583197,50.0,0.11804138579567301,3.276895487375043,14.008510924114088
221,alka88,21,nonsocial,0.33086104179435444,50.0,0.33643574141079025,3.078506665662319,13.61173328068864
222,alka88,43,nonsocial,0.0423056489747632,50.0,0.5584689385845841,5.362735900601298,18.1801917505666
223,alka88,59,nonsocial,0.30804904319008436,50.0,0.999954601396917,0.7046784171644408,8.864076783692884
224,elmi00,52,nonsocial,0.006087361112050497,50.0,0.9999546021312976,7.814659287730645,23.084038524825292
225,elmi00,26,nonsocial,0.011822714908876058,50.0,0.9999546021312976,6.326122300990063,20.106964551344127
226,elmi00,54,nonsocial,0.9999546021312976,27.52827041529471,0.033280072641146644,6.970720820638458,21.396161590640915
227,elmi00,82,nonsocial,4.5397868702434395e-05,1.0,4.5397868702434395e-05,8.317902358431153,24.090524666226308
228,elmi00,53,social,0.11643423161208204,50.0,0.4713048252905159,5.489395749076213,18.433511447516427
229,elmi00,59,social,0.9089876934459904,50.0,4.5397868702434395e-05,7.159400313188019,21.77352057574004
230,elmi00,55,social,4.5397868702434395e-05,1.0,4.5397868702434395e-05,8.317788873036937,24.090297695437876
231,elmi00,51,social,0.9219811127554973,50.0,0.5893031171158967,1.737375383505613,10.929470716375228
232,maro96,92,nonsocial,0.9999546021312976,1.4820443323782821,0.9999546021312976,7.460335236527666,22.375390422419333
233,maro96,32,nonsocial,0.3299220970269762,50.0,0.9995948530016088,0.7044921357409936,8.863704220845989
234,maro96,12,nonsocial,0.5576494258808785,50.0,0.7669699049522133,0.7028478886224224,8.860415726608846
235,maro96,60,nonsocial,0.16937142611551398,50.0,0.6448362542416598,3.246352899686611,13.947425748737224
236,maro96,17,social,0.9999546021312976,25.172795758075615,0.04365426824088922,6.588430039456387,20.631580028276776
237,maro96,19,social,0.01942802896857047,50.0,0.07491910891875499,7.60542085468123,22.66556165872646
238,maro96,65,social,0.7403074802376968,2.0928960420445955,0.9999479879053655,6.360674513681496,20.176068976726995
239,maro96,47,social,0.4681894980904045,6.705603987534691,0.9999545816327511,5.195804940508305,17.84632983038061
240,thha00,68,social,0.5369290788254715,50.0,0.14500232494477194,2.6170949057502795,12.688909760864561
241,thha00,66,social,0.0040798985418702615,50.0,0.9999546021312976,8.126912689012723,23.708545327389448
242,thha00,28,social,0.011613242862501805,50.0,0.9999546021312976,5.420385649051905,18.29549124746781
243,thha00,82,social,0.04444266671892702,50.0,0.15446749280562938,6.8955866456157,21.2458932405954
244,thha00,51,nonsocial,0.20932424037929862,50.0,0.9999546021312976,0.728522165903678,8.911764281171358
245,thha00,89,nonsocial,0.4046148262641804,50.0,0.9700702330076215,1.3983926215249922,10.251505192413987
246,thha00,27,nonsocial,0.3477218045056551,6.412400326862013,0.9999544923988175,4.333808744826293,16.12233743901659
247,thha00,21,nonsocial,0.9999546021312976,1.0,4.5397868702434395e-05,9.232502521067362,25.919724991498725
248,mida99,96,social,4.5397868702434395e-05,1.0,7.400892211552758e-05,8.317788845342138,24.090297640048277
249,mida99,80,social,0.9999546021312976,24.936599915518407,4.5397868702434395e-05,7.634623032584759,22.72396601453352
250,mida99,46,social,0.28527885637301637,50.0,0.08856118650041139,3.9662556629140426,15.387231275192086
251,mida99,72,social,0.9998231686400201,17.719080508366456,4.5397868702434395e-05,7.6359648720050854,22.72664969337417
252,mida99,53,nonsocial,0.2687388057617663,50.0,0.9999546021312976,0.7068709874694056,8.868461924302812
253,mida99,51,nonsocial,0.3297031873502828,50.0,0.9999316238699233,0.7044963367764415,8.863712622916884
254,mida99,93,nonsocial,0.3080508921810583,50.0,0.9999545905161581,0.7046784170759395,8.86407678351588
255,mida99,97,nonsocial,4.5397868702434395e-05,1.0,4.5397868702434395e-05,8.317788867369853,24.090297684103707
256,sasu98,70,social,0.04690787739866529,50.0,0.0470379965657481,6.886990652298571,21.22870125396114
257,sasu98,50,social,4.5397868702434395e-05,1.0000000000000018,0.012695672147042657,8.317785283736292,24.090290516836586
258,sasu98,24,social,4.5397868702434395e-05,1.0,4.5397868702434395e-05,8.317788898788459,24.09029774694092
259,sasu98,98,social,0.9999546021312976,18.677134565344314,4.5397868702434395e-05,7.635555215624009,22.72583038061202
260,sasu98,61,nonsocial,0.5564318504833332,50.0,0.2945710157824729,0.9754608039496878,9.405641557263378
261,sasu98,19,nonsocial,0.04894893087376709,50.0,0.20854796108402407,6.625859856278974,20.706439661921948
262,sasu98,51,nonsocial,0.3018216244144289,50.0,0.16227044238007152,3.474843777487723,14.404407504339447
263,sasu98,27,nonsocial,0.10032364413206166,50.0,0.5805840390744231,4.633173683736603,16.721067316837207
